Date,Open,High,Low,Close,Volume,Change
2016-12-16,13048,13075,13006,13078,320,
2016-12-19,12987,13100,12977,13012,139,-0.005046643217617386
2016-12-20,13006,13015,12963,12975,312,-0.0028435290501075405
2016-12-21,12991,13033,12939,12956,799,-0.0014643545279383607
2016-12-22,12944,12967,12921,12951,1000,-0.00038592158073480487
2016-12-23,12939,12949,12893,12937,1040,-0.0010809976063624882
2016-12-26,12926,12958,12883,12913,1002,-0.0018551441601607488
2016-12-27,12934,12939,12883,12898,1001,-0.0011616200727948556
2016-12-28,12967,13006,12949,12992,1024,0.007287951620406297
2016-12-29,12954,12963,12864,12885,1305,-0.008235837438423599
2017-01-02,12808,12897,12775,12857,1947,-0.0021730694606131307
2017-01-03,12818,12850,12803,12847,1004,-0.000777786419849158
2017-01-04,12827,12878,12818,12881,1016,0.002646532264341861
2017-01-05,12878,12939,12868,12890,1039,0.000698703516807786
2017-01-06,12897,12934,12878,12890,1373,0.0
2017-01-09,12864,12897,12710,12730,1020,-0.01241272304111718
2017-01-10,12680,12728,12653,12701,1297,-0.002278083267871156
2017-01-11,12685,12840,12676,12829,1002,0.010077946618376465
2017-01-12,12855,12878,12770,12881,1007,0.004053316704341725
2017-01-13,12832,12893,12822,12881,1072,0.0
2017-01-16,12695,12907,12695,12871,1001,-0.000776337240897429
2017-01-17,12893,12929,12893,12903,1096,0.0024862093077460123
2017-01-18,12873,12949,12850,12932,17270,0.0022475393319383308
2017-01-19,12921,12987,12832,12838,1258,-0.007268790596968722
2017-01-20,12808,12864,12766,12787,1008,-0.003972581398971831
2017-01-23,12770,12789,12705,12715,1003,-0.005630718698678372
2017-01-24,12680,12695,12615,12654,1017,-0.004797483287455773
2017-01-25,12728,12738,12554,12576,1021,-0.00616405879563775
2017-01-26,12577,12690,12550,12669,1000,0.00739503816793885
2017-01-31,12624,12685,12620,12664,1007,-0.00039466414081612555
2017-02-01,12680,12794,12680,12787,1001,0.009712571067593156
2017-02-02,12733,12808,12695,12697,1003,-0.007038398373347965
2017-02-03,12751,12780,12667,12735,1000,0.002992832952666058
2017-02-06,12873,12921,12845,12923,1191,0.014762465645857814
2017-02-07,12944,12982,12893,12956,1014,0.0025535866284918107
2017-02-08,12917,12921,12822,12913,1026,-0.003318925594319233
2017-02-09,12893,12958,12888,12937,1005,0.001858592116471769
2017-02-10,13011,13075,12977,13054,20746,0.00904382778078383
2017-02-13,13100,13184,13100,13166,1431,0.008579745671824623
2017-02-14,13131,13188,13090,13153,1006,-0.0009873917666717302
2017-02-15,13151,13268,13151,13242,1009,0.006766517144377815
2017-02-16,13254,13254,13075,13115,1008,-0.009590696269445753
2017-02-17,13070,13165,13043,13115,1105,0.0
2017-02-20,13095,13095,13006,13044,1011,-0.005413648494090761
2017-02-21,13122,13221,13117,13171,1026,0.009736277215578015
2017-02-22,13193,13231,13156,13228,1001,0.004327689621137276
2017-02-23,13236,13259,13193,13256,1010,0.002116722104626545
2017-02-24,13240,13278,13193,13256,1029,0.0
2017-02-27,13310,13344,13198,13205,1040,-0.0038473144236572665
2017-02-28,13236,13240,13141,13242,1025,0.0028019689511549206
2017-03-02,13362,13391,13188,13223,21482,-0.0014348285757438406
2017-03-03,13198,13207,13100,13130,1005,-0.007033199727747075
2017-03-06,13075,13080,12972,13007,537,-0.009367859862909333
2017-03-07,13038,13100,13033,13091,511,0.0064580610440532205
2017-03-08,13048,13161,13028,13153,1040,0.004736078221678985
2017-03-09,13126,13136,13070,13087,1001,-0.005017866646392477
2017-03-10,13057,13095,12958,13096,2002,0.0006877053564606772
2017-03-13,13090,13165,13090,13140,1756,0.00335980452046436
2017-03-14,13184,13188,13100,13115,2080,-0.0019025875190258335
2017-03-15,13117,13122,13085,13120,16007,0.00038124285169649497
2017-03-16,13244,13283,13170,13214,3802,0.0071646341463413865
2017-03-17,13236,13263,13193,13266,500,0.003935220220977698
2017-03-20,13283,13283,13136,13181,501,-0.006407357153625837
2017-03-21,13236,13240,13141,13214,501,0.002503603671952126
2017-03-22,13184,13221,13100,13125,1604,-0.006735280762827256
2017-03-23,13179,13263,13141,13247,500,0.009295238095238023
2017-03-24,13288,13381,13278,13384,1013,0.01034196421831357
2017-03-27,13319,13386,13319,13379,10574,-0.0003735803945008609
2017-03-28,13395,13409,13362,13401,575,0.001644368039464883
2017-03-29,13423,13423,13324,13411,507,0.0007462129691813146
2017-03-30,13452,13452,13359,13426,501,0.0011184848258891655
2017-03-31,13418,13471,13418,13472,20505,0.0034261879934456285
2017-04-03,13432,13536,13409,13486,502,0.0010391923990498153
2017-04-04,13475,13475,13400,13457,572,-0.0021503781699540037
2017-04-05,13485,13517,13359,13431,964,-0.0019320799583859571
2017-04-06,13400,13475,13371,13462,522,0.0023080932171841706
2017-04-07,13480,13550,13471,13482,518,0.0014856633486852733
2017-04-10,13452,13452,13263,13284,695,-0.014686248331108098
2017-04-11,13249,13354,13198,13284,528,0.0
2017-04-12,13259,13259,13188,13218,512,-0.0049683830171635135
2017-04-13,13259,13447,13244,13448,1186,0.017400514449992466
2017-04-14,13418,13423,13334,13406,516,-0.0031231409875074334
2017-04-17,13427,13541,13427,13519,850,0.008429061614202649
2017-04-18,13579,13579,13432,13524,546,0.0003698498409645534
2017-04-19,13475,13555,13457,13533,515,0.000665483584738169
2017-04-20,13532,13714,13493,13693,502,0.011822951304219398
2017-04-21,13743,13743,13649,13679,516,-0.0010224202147082195
2017-04-24,13709,13729,13658,13707,508,0.002046933255354988
2017-04-25,13668,13795,13654,13787,2086,0.005836433938863461
2017-04-26,13808,13902,13808,13881,1308,0.006818016972510277
2017-04-27,13837,13955,13737,13810,1519,-0.005114905266191183
2017-04-28,13655,13703,13621,13680,1280,-0.009413468501086153
2017-05-02,13722,13822,13703,13728,20979,0.0035087719298245723
2017-05-04,13727,13851,13727,13847,2500,0.008668414918414857
2017-05-08,13864,14075,13864,14068,14555,0.015960135769480743
2017-05-10,14194,14366,13955,14019,52820,-0.0034830821723059735
2017-05-11,14099,14237,14070,14220,2283,0.014337684570939535
2017-05-12,14271,14291,14146,14177,1145,-0.003023909985935269
2017-05-15,14219,14246,14118,14124,1427,-0.0037384496014671864
2017-05-16,14151,14156,14023,14068,1879,-0.0039648824695553975
2017-05-17,14050,14050,13932,14000,2186,-0.0048336650554450244
2017-05-18,13874,13965,13802,13957,2520,-0.003071428571428614
2017-05-19,13975,14104,13970,14100,1332,0.010245754818370756
2017-05-22,14161,14166,14070,14158,10506,0.0041134751773048706
2017-05-23,14166,14376,14166,14316,1067,0.01115976832886001
2017-05-24,14347,14424,14347,14416,1021,0.00698519139424425
2017-05-25,14467,14538,14442,14512,1311,0.006659267480577213
2017-05-26,14514,14638,14490,14568,1518,0.0038588754134509795
2017-05-29,14624,14677,14548,14587,2046,0.0013042284459088282
2017-05-30,14605,14705,14572,14673,2287,0.005895660519640744
2017-05-31,14673,14783,14638,14745,1023,0.004906971989368181
2017-06-01,14624,14715,14596,14626,1038,-0.008070532383858908
2017-06-02,14673,14758,14653,14741,1002,0.007862710242034776
2017-06-05,14763,14830,14730,14750,1142,0.0006105420256428129
2017-06-07,14735,14825,14653,14793,1002,0.002915254237288112
2017-06-08,14810,14834,14710,14835,877,0.0028391806935712527
2017-06-09,14873,14930,14820,14917,1127,0.005527468823727677
2017-06-12,14901,14954,14700,14764,1232,-0.010256754039015936
2017-06-13,14796,14901,14783,14903,1010,0.009414792739095068
2017-06-14,14916,14944,14796,14840,653,-0.0042273367778299376
2017-06-15,14796,14839,14658,14698,1799,-0.00956873315363882
2017-06-16,14691,14695,14638,14663,1648,-0.002381276364131213
2017-06-19,14668,14796,14638,14741,1079,0.005319511696105783
2017-06-20,14677,14682,14557,14582,1034,-0.010786242453022177
2017-06-21,14514,14514,14371,14463,1200,-0.008160746125359997
2017-06-22,14462,14543,14419,14520,1013,0.003941091059946
2017-06-23,14557,14610,14505,14530,557,0.0006887052341597588
2017-06-26,14552,14552,14452,14520,916,-0.0006882312456985007
2017-06-27,14519,14596,14509,14512,17761,-0.000550964187327807
2017-06-28,14505,14557,14457,14492,1511,-0.001378169790518191
2017-06-29,14577,14648,14572,14612,1541,0.008280430582390252
2017-06-30,14519,14605,14514,14602,2513,-0.0006843690117711576
2017-07-03,14610,14643,14587,14641,1027,0.0026708670045199057
2017-07-04,14634,14658,14519,14535,605,-0.0072399426268697775
2017-07-05,14509,14605,14509,14578,849,0.002958376332989232
2017-07-06,14529,14562,14472,14516,1582,-0.004252983948415445
2017-07-07,14400,14534,14400,14507,10502,-0.0006200055111601488
2017-07-10,14447,14529,14376,14463,52189,-0.003033018542772492
2017-07-11,14477,14543,14419,14445,71012,-0.001244555071561959
2017-07-12,14410,14442,14309,14320,1285,-0.008653513326410511
2017-07-13,14371,14405,14323,14354,1051,0.0023743016759776303
2017-07-14,14304,14405,14291,14406,531,0.0036226835725232664
2017-07-17,14477,14614,14462,14607,1007,0.0139525197834236
2017-07-18,14562,14582,14490,14568,538,-0.0026699527623742503
2017-07-19,14582,14658,14562,14626,504,0.003981328940142692
