Date,Open,High,Low,Close,Volume,Change
2020-07-06,32000,33000,22400,22400,6236562,
2020-07-07,22500,23550,20850,21400,1945501,-0.044642857142857095
2020-07-08,21500,21750,20300,21300,886971,-0.004672897196261627
2020-07-09,21750,23100,21600,21750,1349065,0.021126760563380254
2020-07-10,21900,22000,20150,20200,684078,-0.07126436781609191
2020-07-13,20300,24500,19900,22700,4421390,0.12376237623762387
2020-07-14,22300,23600,21600,21900,1082178,-0.03524229074889873
2020-07-15,22100,23200,22050,23000,1305652,0.05022831050228316
2020-07-16,22900,23250,21750,21950,591274,-0.04565217391304344
2020-07-17,21800,21900,21150,21250,340391,-0.03189066059225509
2020-07-20,21150,21750,20600,21050,296965,-0.009411764705882342
2020-07-21,21250,21950,20950,21350,463238,0.014251781472684133
2020-07-22,21400,21600,20950,21100,266941,-0.011709601873536313
2020-07-23,21150,21150,20450,20550,233387,-0.026066350710900466
2020-07-24,20200,21300,20150,20550,196031,0.0
2020-07-27,20400,21050,20350,20650,135998,0.0048661800486617945
2020-07-28,21000,21050,20450,20500,142911,-0.007263922518159771
2020-07-29,20500,21200,20500,20700,143590,0.009756097560975618
2020-07-30,20800,21250,20700,21000,185994,0.01449275362318847
2020-07-31,21100,21350,20650,20650,171594,-0.01666666666666672
2020-08-03,20850,20900,20400,20450,127933,-0.009685230024213065
2020-08-04,20600,20700,20350,20350,114961,-0.004889975550122272
2020-08-05,20400,20650,20300,20350,103556,0.0
2020-08-06,20350,20650,20350,20500,164142,0.0073710073710073765
2020-08-07,20650,20900,20400,20650,129337,0.007317073170731714
2020-08-10,20800,22350,20650,22300,736493,0.07990314769975781
2020-08-11,22400,23450,21750,23300,695528,0.04484304932735417
2020-08-12,23400,23650,22250,22300,341709,-0.0429184549356223
2020-08-13,22800,27700,22600,26950,3595046,0.20852017937219736
2020-08-14,25800,26250,24400,25300,783459,-0.061224489795918324
2020-08-18,24900,24950,21250,21800,720539,-0.13833992094861658
2020-08-19,22100,23150,21500,22350,424878,0.025229357798165042
2020-08-20,22850,23950,22150,22700,591520,0.015659955257270708
2020-08-21,23050,23650,22350,22350,321626,-0.01541850220264318
2020-08-24,22000,22250,20700,21850,241018,-0.022371364653243853
2020-08-25,22100,23100,22100,22650,260585,0.03661327231121292
2020-08-26,23100,23600,22400,23600,331791,0.04194260485651213
2020-08-27,24000,24000,21800,21800,428610,-0.07627118644067798
2020-08-28,21900,22350,21100,21100,288740,-0.032110091743119296
2020-08-31,21100,21600,20950,21400,142861,0.014218009478673022
2020-09-01,21450,22500,21400,21800,179123,0.01869158878504673
2020-09-02,21900,22150,21550,21850,136224,0.002293577981651307
2020-09-03,22150,22750,21850,22650,287937,0.03661327231121292
2020-09-04,21450,22350,21400,22350,203837,-0.013245033112582738
2020-09-07,22350,24050,22050,23600,676680,0.055928411633109576
2020-09-08,24400,24600,23500,23700,474707,0.004237288135593209
2020-09-09,23700,24350,23400,23450,310367,-0.010548523206751037
2020-09-10,23800,24600,23650,23850,441857,0.017057569296375252
2020-09-11,23950,24900,23850,24900,418596,0.04402515723270439
2020-09-14,24950,26200,24350,26100,474249,0.04819277108433728
2020-09-15,25850,26200,25450,25750,319125,-0.013409961685823757
2020-09-16,25550,28100,24550,25650,1178026,-0.003883495145631022
2020-09-17,26000,26200,24900,25050,259283,-0.023391812865497075
2020-09-18,24950,25300,24000,24150,211564,-0.0359281437125748
2020-09-21,24150,24500,22500,23050,213548,-0.04554865424430643
2020-09-22,23000,23200,21950,22350,194496,-0.030368763557483747
2020-09-23,22600,23300,21850,22800,148120,0.020134228187919545
2020-09-24,22050,22700,22000,22150,108312,-0.028508771929824595
2020-09-25,22350,22600,21850,21850,94802,-0.013544018058690765
2020-09-28,22100,22400,21700,22250,97534,0.01830663615560635
2020-09-29,22500,23100,22400,22500,91379,0.011235955056179803
2020-10-05,22650,23500,22250,23300,104776,0.03555555555555556
2020-10-06,22950,23550,22850,23050,132412,-0.010729613733905574
2020-10-07,23050,23350,22800,22900,77853,-0.006507592190889366
2020-10-08,23000,23200,22800,23150,74181,0.01091703056768556
2020-10-12,23200,23500,23000,23000,76440,-0.006479481641468721
2020-10-13,23200,23400,22800,22950,62436,-0.0021739130434782483
2020-10-14,23100,23100,22450,22550,88607,-0.017429193899782147
2020-10-15,22400,22400,21500,22150,110173,-0.0177383592017738
2020-10-16,21900,22250,21700,22100,55933,-0.0022573363431150906
2020-10-19,22150,22150,21300,21350,77801,-0.0339366515837104
2020-10-20,21050,21450,20250,20950,85479,-0.0187353629976581
2020-10-21,21050,21300,20750,21100,69285,0.007159904534606243
2020-10-22,20700,21000,20500,20550,32149,-0.026066350710900466
2020-10-23,20650,20750,20400,20650,21681,0.0048661800486617945
2020-10-26,20500,20650,19400,19500,77734,-0.05569007263922521
2020-10-27,19100,19400,18450,18750,71167,-0.038461538461538436
2020-10-28,18550,19850,18550,19800,62809,0.05600000000000005
2020-10-29,19150,21650,19150,20200,112550,0.02020202020202011
2020-10-30,20650,20650,19650,19650,52973,-0.027227722772277252
2020-11-02,20000,20050,19300,19400,41303,-0.012722646310432517
2020-11-03,19400,19850,19350,19400,41759,0.0
2020-11-04,19600,19950,19450,19700,63568,0.015463917525773141
2020-11-05,19950,21350,19850,20750,190955,0.053299492385786795
2020-11-06,21350,22350,20850,21850,371799,0.053012048192771166
2020-11-09,22250,22350,21500,21750,139789,-0.004576659038901587
2020-11-10,21750,21750,21200,21450,94649,-0.01379310344827589
2020-11-11,21350,21350,20800,20800,78059,-0.030303030303030276
2020-11-12,20800,21200,20700,20850,58400,0.0024038461538462563
2020-11-13,20650,20800,20150,20500,69101,-0.016786570743405282
2020-11-16,20600,21150,20350,20450,73735,-0.0024390243902439046
2020-11-17,20500,20500,19950,19950,69288,-0.02444987775061125
2020-11-18,20000,20350,19900,20150,43219,0.010025062656641603
2020-11-19,20200,20250,19950,20050,50643,-0.00496277915632759
2020-11-20,20150,20200,19900,20200,62425,0.007481296758104827
2020-11-23,20300,20450,20000,20150,68497,-0.0024752475247524774
2020-11-24,20200,20350,20000,20150,74191,0.0
2020-11-25,20350,20550,20050,20150,77744,0.0
2020-11-26,20150,20800,20050,20250,46310,0.00496277915632759
2020-11-27,20250,20450,20000,20100,60695,-0.007407407407407418
2020-11-30,20050,20200,19900,19900,59229,-0.00995024875621886
2020-12-01,20000,20000,19750,19850,46712,-0.002512562814070307
2020-12-02,19900,19950,19450,19500,77268,-0.017632241813602012
2020-12-03,19550,20050,19550,19700,46493,0.01025641025641022
2020-12-04,19900,19900,19300,19350,53857,-0.017766497461928932
2020-12-07,19250,19350,18950,18950,56887,-0.02067183462532296
2020-12-08,18950,19350,18700,18800,64353,-0.0079155672823219
2020-12-09,19100,19100,18800,19000,27020,0.010638297872340496
2020-12-10,19000,19300,18800,18950,27467,-0.0026315789473684292
2020-12-11,19250,19250,18950,19000,32296,0.0026385224274405594
2020-12-14,19000,19100,18800,18900,29248,-0.0052631578947368585
2020-12-15,18800,18900,18600,18850,45776,-0.002645502645502673
2020-12-16,18950,19300,18900,19050,43330,0.010610079575596787
2020-12-17,19050,20150,19050,19750,110721,0.036745406824147064
2020-12-18,20100,20300,19750,19800,101662,0.0025316455696202667
2020-12-21,20000,20050,19000,19400,61804,-0.02020202020202022
2020-12-22,19300,19700,19250,19450,50810,0.002577319587628857
2020-12-23,19600,19900,19300,19400,51387,-0.0025706940874036244
2020-12-24,19400,19750,19350,19350,35081,-0.002577319587628857
2020-12-28,19350,19650,19050,19150,24855,-0.01033591731266148
2020-12-29,19400,19650,18700,19650,70996,0.02610966057441244
2020-12-30,19850,22200,19600,20800,577908,0.058524173027989734
