Date,Open,High,Low,Close,Volume,Change
2016-01-04,54000,54800,53800,53800,2173,-0.021818181818181848
2016-01-05,54400,54400,53200,53700,1022,-0.0018587360594795044
2016-01-06,53500,53500,52100,52600,3016,-0.020484171322160183
2016-01-07,52600,52900,52000,52100,2899,-0.009505703422053258
2016-01-08,50800,52000,50800,52000,3659,-0.0019193857965451588
2016-01-11,52000,52000,51000,51400,1549,-0.011538461538461497
2016-01-12,51400,52200,51400,51500,975,0.0019455252918287869
2016-01-13,51500,53000,51500,52600,1380,0.021359223300970953
2016-01-14,52600,53100,51000,52600,3126,0.0
2016-01-15,52600,52600,51500,51600,3166,-0.019011406844106515
2016-01-18,52700,53300,51700,53300,673,0.032945736434108586
2016-01-19,53800,53800,52100,53300,1458,0.0
2016-01-20,53700,54100,49300,51000,7314,-0.04315196998123827
2016-01-21,51500,51900,50400,51500,1387,0.009803921568627416
2016-01-22,51000,52700,51000,52200,1364,0.013592233009708687
2016-01-25,52500,52600,51000,52000,1380,-0.003831417624521105
2016-01-26,52000,52000,51000,51400,468,-0.011538461538461497
2016-01-27,51600,52000,51400,52000,434,0.011673151750972721
2016-01-28,51100,52000,51100,51800,1377,-0.0038461538461538325
2016-01-29,51300,52000,51300,52000,645,0.0038610038610038533
2016-02-01,51300,53000,51200,53000,1223,0.019230769230769162
2016-02-02,52900,53000,51500,51500,1767,-0.028301886792452824
2016-02-03,51500,51900,50500,50800,1558,-0.013592233009708687
2016-02-04,51800,52200,51700,52000,4346,0.023622047244094446
2016-02-05,52000,52600,51500,52100,728,0.0019230769230769162
2016-02-11,51500,51500,50700,50700,850,-0.026871401151631447
2016-02-12,50700,51300,49700,50700,5898,0.0
2016-02-15,51000,51500,50700,51500,981,0.015779092702169706
2016-02-16,51600,52900,50900,51100,1122,-0.007766990291262155
2016-02-17,51100,51500,49950,51300,4105,0.00391389432485334
2016-02-18,51100,52300,50600,52200,1801,0.01754385964912286
2016-02-19,52200,52500,51200,52300,480,0.0019157088122605526
2016-02-22,51100,54000,51100,54000,1901,0.03250478011472269
2016-02-23,53300,54400,53000,54000,1998,0.0
2016-02-24,54000,54700,54000,54700,2442,0.012962962962963065
2016-02-25,54700,55100,50500,55100,3358,0.007312614259597838
2016-02-26,54200,55300,54200,54400,238,-0.012704174228675091
2016-02-29,53700,54400,53700,54000,1744,-0.007352941176470562
2016-03-02,54000,54700,53700,54400,1646,0.007407407407407307
2016-03-03,54400,54600,53300,53700,1949,-0.012867647058823484
2016-03-04,53700,55900,52100,55600,5022,0.035381750465549366
2016-03-07,55500,56300,55200,56300,2003,0.012589928057553879
2016-03-08,56200,56600,55600,56300,689,0.0
2016-03-09,56000,57100,56000,57100,1683,0.014209591474245054
2016-03-10,58500,58700,55400,58300,5598,0.021015761821365997
2016-03-11,58200,58600,57700,58600,483,0.005145797598627766
2016-03-14,57500,58900,57500,57600,1232,-0.017064846416382284
2016-03-15,57300,57500,57000,57300,473,-0.00520833333333337
2016-03-16,58000,58000,55400,55400,3460,-0.03315881326352532
2016-03-17,56000,57000,56000,57000,1017,0.028880866425992746
2016-03-18,57100,57100,55500,56300,1793,-0.012280701754386003
2016-03-21,56300,58000,55700,57800,2103,0.026642984014209503
2016-03-22,57700,58100,56000,56700,1497,-0.01903114186851207
2016-03-23,56500,57600,56100,57500,2320,0.014109347442680775
2016-03-24,57500,57500,56600,56600,1062,-0.01565217391304352
2016-03-25,56300,57900,56000,57800,1259,0.021201413427561766
2016-03-28,57800,58200,56100,58100,2453,0.00519031141868509
2016-03-29,58000,58000,57000,57900,979,-0.0034423407917383297
2016-03-30,58000,58000,57100,57500,560,-0.006908462867012077
2016-03-31,57500,57900,56700,57800,3968,0.00521739130434784
2016-04-01,58200,58200,56700,56800,2321,-0.01730103806228378
2016-04-04,56400,57000,56000,56700,4068,-0.0017605633802817433
2016-04-05,55900,57000,55500,55500,5464,-0.021164021164021163
2016-04-06,55400,56300,55300,55800,2423,0.00540540540540535
2016-04-07,55300,56800,55000,56500,5088,0.012544802867383575
2016-04-08,55600,56500,55000,55300,2995,-0.0212389380530974
2016-04-11,55100,55900,54900,55000,2492,-0.005424954792043413
2016-04-12,55000,55900,54800,55700,4361,0.012727272727272698
2016-04-14,55600,55700,55000,55500,2480,-0.0035906642728904536
