Date,Open,High,Low,Close,Volume,Change
2016-01-04,11869,11966,11387,11580,379,0.0
2016-01-05,11097,11676,11097,11484,601,-0.00829015544041456
2016-01-06,11580,11580,11242,11580,236,0.008359456635318674
2016-01-07,11580,11580,11339,11484,87,-0.00829015544041456
2016-01-08,11001,11339,10856,11339,190,-0.012626262626262652
2016-01-11,11339,11339,11339,11339,1,0.0
2016-01-12,11483,11483,11001,11194,277,-0.012787723785166238
2016-01-13,11146,11387,10904,10905,361,-0.025817402179739157
2016-01-14,10711,10856,10470,10471,1048,-0.03979825767996337
2016-01-15,10374,10711,10374,10615,217,0.013752268169229254
2016-01-18,10615,10615,10422,10615,135,0.0
2016-01-19,10374,10518,10132,10519,579,-0.00904380593499765
2016-01-20,10277,10325,10084,10085,789,-0.04125867477897138
2016-01-21,10422,10470,9939,10471,187,0.038274665344571135
2016-01-22,10808,10808,10518,10664,12,0.01843185942125869
2016-01-25,10663,10856,10277,10664,34,0.0
2016-01-26,10663,10711,10663,10664,31,0.0
2016-01-27,10615,10615,10229,10229,208,-0.040791447861965535
2016-01-28,10470,10518,10325,10422,72,0.018867924528301883
2016-01-29,10132,10567,10132,10567,28,0.013912876607177216
2016-02-01,10760,10808,10132,10133,1197,-0.041071259581716646
2016-02-02,10567,10567,10181,10471,40,0.03335636040659229
2016-02-03,10181,11001,10181,10519,152,0.0045840893897430846
2016-02-04,10374,10518,10277,10374,47,-0.013784580283296877
2016-02-05,10374,10808,10132,10808,976,0.04183535762483137
2016-02-11,10422,10760,10374,10760,31,-0.004441154700222105
2016-02-12,10615,10615,9795,9892,423,-0.08066914498141264
2016-02-15,9939,10229,9843,9940,239,0.0048524059846339895
2016-02-16,10422,10422,9746,9892,620,-0.0048289738430583595
2016-02-17,10374,10711,10132,10374,564,0.048726243429033644
2016-02-18,10711,10711,10132,10133,63,-0.023231154810102184
2016-02-19,9795,10615,9795,10615,43,0.047567354189282485
2016-02-22,11194,11194,10277,10615,97,0.0
2016-02-23,10615,10856,10615,10712,647,0.009138012246820537
2016-02-24,10856,10856,10808,10808,6,0.008961911874533213
2016-02-25,11339,11339,10374,10519,93,-0.026739452257587004
2016-02-26,10518,10808,10422,10422,358,-0.009221408879171
2016-02-29,10953,10953,10808,10857,254,0.041738629821531426
2016-03-02,10760,10856,10470,10664,1259,-0.017776549691443266
2016-03-03,10277,11097,10277,10857,1327,0.018098274568642214
2016-03-04,11049,11387,10953,11194,2249,0.03103988210371189
2016-03-07,11290,12352,11290,12352,13510,0.10344827586206895
2016-03-08,11773,12352,11773,12304,4709,-0.0038860103626943143
2016-03-09,12304,12352,11966,11966,1795,-0.0274707412223667
2016-03-10,11966,12304,11966,12256,981,0.024235333444760254
2016-03-11,12352,12352,11869,12352,3100,0.007832898172323688
2016-03-14,12448,12738,12062,12111,1606,-0.019511010362694314
2016-03-15,12352,12352,12111,12208,417,0.008009247791264107
2016-03-16,12352,12352,12159,12159,173,-0.004013761467889898
2016-03-17,12304,12545,12159,12449,3676,0.023850645612303545
2016-03-18,12690,12690,12207,12449,1217,0.0
2016-03-21,12545,12786,12448,12545,2223,0.0077114627680938685
2016-03-22,12738,12786,12545,12690,3448,0.011558389796731738
2016-03-23,12979,12979,12545,12787,78,0.007643814026792706
2016-03-24,12883,12883,12545,12787,1515,0.0
2016-03-25,12834,12883,12497,12738,1140,-0.003832016892156065
2016-03-28,12931,13027,12352,12690,481,-0.0037682524729156786
2016-03-29,12834,12979,12448,12980,2415,0.02285263987391639
2016-03-30,13027,13269,12352,13221,9068,0.018567026194144853
2016-03-31,13220,13365,12834,13366,1696,0.010967400347931422
2016-04-01,13220,13365,13124,13317,1609,-0.0036660182552745724
2016-04-04,13317,13365,13027,13317,933,0.0
2016-04-05,13220,13220,12352,12352,1102,-0.07246376811594202
2016-04-06,12448,13462,12448,13462,8541,0.08986398963730569
2016-04-07,13655,13655,13220,13510,4608,0.0035655920368444782
2016-04-08,13703,13703,13413,13510,833,0.0
2016-04-11,13510,13655,13365,13366,1638,-0.010658771280532942
2016-04-12,13462,13510,12738,13028,4871,-0.0252880442914859
2016-04-14,12738,13510,12545,13414,5669,0.029628492477740354
2016-04-15,13606,13606,13220,13462,309,0.003578350976591649
2016-04-18,13172,13462,13172,13414,368,-0.0035655920368444782
2016-04-19,13413,13413,12593,13124,4311,-0.02161920381690774
2016-04-20,13220,13413,13172,13414,2231,0.02209692167022248
2016-04-21,13413,13703,13027,13703,2081,0.02154465483822876
2016-04-22,13510,13510,12931,13366,2258,-0.024593154783624005
2016-04-25,13462,14186,13462,13752,25131,0.028879245847673207
2016-04-26,13800,14089,13365,13800,1435,0.003490401396160525
2016-04-27,14150,14150,12950,13200,8149,-0.04347826086956519
2016-04-28,13200,13200,12600,12600,2309,-0.045454545454545414
2016-04-29,12500,12650,12500,12500,803,-0.007936507936507908
2016-05-02,12500,12500,12000,12050,3279,-0.03600000000000003
2016-05-03,12550,12550,11900,12200,392,0.012448132780082943
2016-05-04,12350,12350,12300,12300,6,0.008196721311475308
2016-05-09,12000,12300,12000,12100,579,-0.016260162601625994
2016-05-10,11900,12400,11900,12400,465,0.024793388429751984
2016-05-11,12550,12550,12200,12500,102,0.008064516129032251
2016-05-12,12550,12650,12300,12500,11,0.0
2016-05-13,12300,12550,11800,12000,2908,-0.040000000000000036
2016-05-16,12000,12450,12000,12450,932,0.03750000000000009
2016-05-17,12400,12500,12050,12500,41,0.004016064257028162
2016-05-18,12550,12550,12400,12400,41,-0.008000000000000007
