Date,Open,High,Low,Close,Volume,Change
2018-05-11,9921,9970,9916,9927,1041,
2018-05-14,9936,9956,9882,9902,50,-0.0025183842046943017
2018-05-15,9921,9921,9803,9813,51,-0.008988083215512033
2018-05-16,9798,9877,9788,9862,50,0.004993376133700211
2018-05-17,9896,9911,9808,9808,50,-0.005475562766173225
2018-05-18,9842,9847,9813,9833,50,0.00254893964110936
2018-05-21,9837,9892,9773,9872,51,0.003966236143598145
2018-05-23,9882,9951,9882,9932,50,0.006077795786061602
2018-05-24,9961,9961,9892,9917,50,-0.0015102698348771204
2018-05-25,9872,9980,9872,9961,100,0.004436825652919252
2018-05-28,9936,9961,9921,9936,80,-0.002509788173878147
2018-05-29,9921,9926,9842,9843,50,-0.009359903381642498
2018-05-30,9798,9798,9586,9611,52,-0.023570049781570623
2018-05-31,9719,9729,9665,9700,100,0.009260222661533701
2018-06-01,9670,9758,9635,9729,71,0.0029896907216495627
2018-06-04,9768,9832,9753,9828,733,0.010175763182238562
2018-06-05,9827,9852,9778,9853,50,0.0025437525437526087
2018-06-07,9906,9941,9882,9892,52,0.0039581853242667275
2018-06-08,9901,9901,9837,9848,50,-0.004448038819247824
2018-06-11,9803,9892,9803,9892,54,0.004467912266449936
2018-06-12,9911,9921,9872,9887,50,-0.0005054589567327072
2018-06-14,9852,9852,9744,9744,100,-0.014463436836249621
2018-06-15,9744,9744,9635,9636,28489,-0.011083743842364546
2018-06-18,9630,9827,9487,9828,342244,0.01992528019925288
2018-06-19,9541,9551,9389,9404,63614,-0.043142043142043174
2018-06-20,9482,9571,9453,9527,51,0.013079540621012242
2018-06-21,9517,9517,9398,9399,50,-0.013435499107798843
2018-06-22,9374,9517,9369,9517,51,0.01255452707734861
2018-06-25,9448,9477,9398,9473,50,-0.004623305663549404
2018-06-26,9413,9507,9384,9483,51,0.001055631795629619
2018-06-27,9482,9537,9463,9483,72,0.0
2018-06-28,9408,9408,9329,9345,50,-0.014552356849098391
2018-06-29,9408,9438,9305,9429,100,0.008988764044943753
2018-07-02,9379,9393,9167,9167,50,-0.02778661575988972
2018-07-03,9226,9226,9112,9177,50,0.0010908694229301297
2018-07-04,9211,9255,9162,9167,50,-0.001089680723547981
2018-07-05,9157,9211,9098,9152,60,-0.0016363041343950835
2018-07-06,9177,9241,9093,9226,55,0.008085664335664378
2018-07-09,9186,9280,9147,9256,17929,0.0032516800346846786
2018-07-10,9295,9310,9246,9251,6267,-0.0005401901469317405
2018-07-11,9167,9216,9112,9187,50,-0.006918171008539642
2018-07-12,9211,9295,9186,9212,55,0.002721236529879212
2018-07-13,9255,9349,9255,9350,50,0.014980460269214069
2018-07-16,9344,9374,9305,9310,50,-0.004278074866310155
2018-07-17,9305,9324,9260,9290,50,-0.002148227712137518
2018-07-18,9359,9398,9280,9290,50,0.0
2018-07-19,9334,9344,9275,9295,50,0.0005382131324003225
2018-07-20,9280,9320,9221,9315,51,0.002151694459386677
2018-07-23,9280,9280,9172,9172,51,-0.01535158346752552
2018-07-24,9211,9241,9157,9226,50,0.005887483645878655
2018-07-25,9285,9315,9196,9202,71,-0.0026013440277476985
2018-07-26,9221,9300,9206,9271,61,0.007498369919582748
2018-07-27,9290,9300,9285,9295,50,0.002588717506202043
2018-07-30,9295,9344,9270,9281,61,-0.0015061861215707184
2018-07-31,9295,9324,9285,9325,50,0.004740868440900714
2018-08-01,9339,9389,9320,9369,75,0.004718498659517456
2018-08-02,9320,9320,9147,9187,50,-0.01942576582346034
2018-08-03,9255,9280,9226,9281,50,0.010231849352345668
2018-08-06,9290,9320,9191,9221,116545,-0.006464820601228327
2018-08-07,9246,9315,9211,9286,35073,0.007049126992733967
2018-08-08,9344,9354,9310,9315,261,0.00312298083135909
2018-08-09,9315,9324,9270,9310,74,-0.0005367686527106841
2018-08-10,9275,9275,9181,9197,51,-0.012137486573576828
2018-08-13,9132,9137,9029,9059,50,-0.015004892899858624
2018-08-14,9073,9122,9068,9123,50,0.007064797439011006
2018-08-16,8950,9034,8920,9004,50,-0.013043954839416894
2018-08-17,9009,9058,9009,9034,50,0.003331852509995459
2018-08-20,9009,9068,8964,8980,50,-0.005977418640690679
2018-08-21,8964,9103,8964,9098,58,0.013140311804008986
2018-08-22,9103,9147,9103,9128,50,0.0032974280061552896
2018-08-23,9142,9162,9107,9162,50,0.0037248028045573367
2018-08-24,9181,9270,9157,9271,20379,0.011896965728007025
2018-08-27,9280,9344,9280,9335,50,0.006903246683205744
2018-08-28,9379,9384,9305,9305,52,-0.0032137118371718953
2018-08-29,9339,9359,9310,9350,147,0.004836109618484796
2018-08-30,9344,9389,9310,9340,50,-0.0010695187165775666
2018-08-31,9305,9443,9305,9443,101,0.011027837259100615
2018-09-03,9384,9384,9300,9320,51,-0.013025521550354746
2018-09-04,9334,9374,9310,9374,52,0.005793991416308986
2018-09-05,9334,9349,9236,9241,60,-0.014188180072541079
2018-09-06,9201,9250,9186,9187,28993,-0.005843523428200381
2018-09-07,9112,9201,9078,9162,23419,-0.002721236529879212
2018-09-10,9127,9162,9122,9143,100,-0.0020737830168086058
2018-09-11,9147,9191,9083,9113,101,-0.003281198731269863
2018-09-12,9152,9152,9098,9138,100,0.0027433336991111723
2018-09-13,9172,9177,9127,9143,23247,0.0005471656817683801
2018-09-14,9221,9305,9221,9300,100,0.01717160669364537
2018-09-17,9290,9295,9206,9231,103,-0.007419354838709702
2018-09-18,9191,9290,9191,9286,61,0.005958184378723974
2018-09-19,9329,9339,9265,9295,51,0.0009692009476631736
2018-09-20,9320,9413,9320,9374,94,0.008499193114577697
2018-09-21,9389,9408,9369,9399,51,0.0026669511414549874
2018-09-27,9403,9472,9403,9453,50,0.005745292052345974
2018-09-28,9467,9472,9408,9433,50,-0.002115730455939935
2018-10-01,9408,9423,9354,9369,100,-0.006784692038587892
2018-10-02,9398,9413,9260,9261,110,-0.011527377521613813
2018-10-04,9275,9275,9088,9098,50,-0.017600691070078778
2018-10-05,9058,9112,9019,9088,52,-0.0010991426687183559
2018-10-08,9038,9107,9038,9039,50,-0.005391725352112631
2018-10-10,9053,9053,8930,8950,50,-0.009846221927204302
2018-10-11,8728,8772,8565,8575,45887,-0.04189944134078216
2018-10-12,8585,8733,8560,8679,50,0.012128279883381943
2018-10-15,8669,8669,8585,8585,50,-0.010830740868763677
2018-10-16,8619,8654,8575,8580,60,-0.0005824111822947398
2018-10-17,8777,8787,8693,8733,50,0.01783216783216779
2018-10-18,8703,8723,8629,8635,287,-0.011221802358868604
2018-10-19,8555,8683,8506,8679,50,0.005095541401273884
2018-10-22,8619,8698,8595,8699,50,0.0023044129508007494
2018-10-23,8624,8624,8373,8388,28782,-0.0357512357742269
2018-10-24,8516,8516,8383,8388,50,0.0
2018-10-25,8171,8274,8146,8235,24224,-0.018240343347639465
2018-10-26,8235,8235,8047,8141,50,-0.011414693381906482
2018-10-29,8131,8190,8037,8038,100,-0.01265200835278224
2018-10-30,8018,8195,8018,8156,68,0.014680268723562984
2018-10-31,8185,8190,8102,8191,100,0.0042913192741540485
2018-11-01,8190,8274,8166,8171,50,-0.002441704309608106
2018-11-02,8269,8476,8269,8472,100,0.036837596377432336
2018-11-05,8452,8452,8353,8408,150,-0.007554296506137814
2018-11-06,8452,8496,8397,8457,61,0.005827783063748759
2018-11-07,8476,8545,8432,8437,100,-0.0023649048125813366
2018-11-08,8595,8614,8496,8497,101,0.007111532535261311
2018-11-09,8496,8516,8383,8432,23604,-0.007649758738378254
2018-11-12,8338,8437,8338,8408,100,-0.002846299810246644
2018-11-13,8264,8353,8195,8354,22821,-0.0064224548049476304
2018-11-14,8353,8358,8304,8339,100,-0.0017955470433325127
2018-11-15,8333,8437,8279,8437,24694,0.01175200863412873
2018-11-16,8476,8481,8412,8427,100,-0.0011852554225435519
2018-11-19,8427,8491,8417,8472,23397,0.005339978640085397
2018-11-20,8318,8363,8309,8329,100,-0.01687913125590179
2018-11-21,8225,8323,8200,8324,102,-0.0006003121623243679
2018-11-22,8294,8304,8249,8260,100,-0.007688611244593968
2018-11-23,8259,8269,8175,8196,100,-0.0077481840193704965
2018-11-26,8230,8348,8230,8339,24025,0.01744753538311361
2018-11-27,8348,8397,8304,8388,200,0.005876004317064476
2018-11-28,8407,8412,8358,8413,200,0.0029804482594182335
2018-11-29,8540,8540,8427,8447,200,0.004041364554855598
2018-11-30,8491,8531,8383,8427,101,-0.0023677045104770755
2018-12-03,8481,8580,8481,8570,22540,0.01696926545627142
2018-12-04,8496,8501,8402,8442,301,-0.014935822637106133
2018-12-05,8328,8422,8328,8388,23253,-0.006396588486140775
2018-12-06,8358,8358,8210,8255,23146,-0.015855984740104967
2018-12-07,8318,8318,8254,8299,80,0.005330102967898265
2018-12-10,8161,8180,8116,8146,153,-0.01843595613929394
2018-12-11,8185,8185,8111,8161,47569,0.0018413945494721862
2018-12-12,8171,8254,8166,8255,500,0.011518196299473038
2018-12-13,8279,8314,8245,8284,200,0.003513022410660316
2018-12-14,8249,8249,8126,8137,23393,-0.01774505070014487
2018-12-17,8131,8156,8116,8127,100,-0.0012289541600097875
2018-12-18,8052,8131,8052,8077,100,-0.00615233173372709
2018-12-19,8106,8146,8097,8141,100,0.007923734059675613
2018-12-20,8116,8136,8052,8077,100,-0.0078614420832821
2018-12-21,8067,8097,8067,8092,100,0.0018571251702363956
2018-12-24,8077,8092,8062,8082,101,-0.0012357884330203017
2018-12-26,7978,8018,7924,7989,22020,-0.011507052709725296
2018-12-27,8121,8156,8072,8097,25624,0.013518588058580638
2018-12-28,8171,8195,8161,8191,355,0.011609237989378851
2019-01-02,8190,8230,8008,8053,188,-0.01684775973629593
2019-01-03,8028,8028,7934,7934,131,-0.014777101701229367
2019-01-04,7959,8018,7929,8018,134,0.010587345601209996
2019-01-07,8121,8166,8102,8117,204,0.012347218757794876
2019-01-08,8111,8136,8067,8072,100,-0.005543920167549565
2019-01-09,8161,8264,8161,8245,470,0.021432111000991183
2019-01-10,8249,8249,8210,8225,171,-0.0024257125530624535
2019-01-11,8245,8274,8230,8275,117,0.006079027355623046
2019-01-14,8279,8289,8215,8225,23207,-0.0060422960725075026
2019-01-15,8279,8388,8274,8388,88,0.019817629179331275
2019-01-16,8368,8402,8343,8403,472,0.0017882689556509845
2019-01-17,8407,8427,8378,8388,98,-0.001785076758300641
2019-01-18,8461,8481,8452,8472,98,0.010014306151645114
2019-01-21,8531,8531,8442,8482,94,0.0011803588290839606
2019-01-22,8491,8491,8397,8427,10286,-0.006484319735911348
2019-01-23,8412,8491,8412,8462,93,0.004153316720066469
2019-01-24,8486,8540,8476,8531,113,0.00815410068541711
2019-01-25,8565,8698,8565,8689,117,0.01852068925096706
2019-01-28,8718,8738,8678,8699,122,0.00115088042352407
2019-01-29,8639,8674,8600,8674,99,-0.0028738935509828867
2019-01-30,8674,8772,8674,8773,110,0.011413419414341819
2019-01-31,8886,8886,8792,8812,77,0.004445457654166152
2019-02-01,8831,8851,8787,8787,1134,-0.002837040399455315
2019-02-07,8817,8817,8743,8783,91,-0.00045521793558667145
2019-02-08,8748,8748,8674,8684,98,-0.011271775019924823
2019-02-11,8674,8703,8634,8699,35271,0.0017273146015661656
2019-02-12,8674,8743,8674,8733,168,0.003908495229336673
2019-02-13,8748,8772,8733,8773,31729,0.004580327493415748
2019-02-14,8738,8807,8713,8783,4967,0.0011398609369657198
2019-02-15,8821,8821,8723,8758,59,-0.002846407833314357
2019-02-18,8802,8836,8787,8822,51,0.007307604475907725
