Date,Open,High,Low,Close,Volume,Change
2016-01-04,115000,116000,112500,113000,17883,-0.02164502164502169
2016-01-05,112000,114000,112000,114000,17611,0.008849557522123908
2016-01-06,113500,114500,112000,113000,25537,-0.00877192982456143
2016-01-07,113500,113500,110500,112000,23245,-0.008849557522123908
2016-01-08,111000,111500,109500,111000,18754,-0.008928571428571397
2016-01-11,110500,112000,110000,111500,6553,0.0045045045045044585
2016-01-12,111500,112000,110000,111000,6470,-0.004484304932735439
2016-01-13,111500,112000,110500,111000,17140,0.0
2016-01-14,110500,111000,109500,111000,11080,0.0
2016-01-15,111500,112500,109000,109000,26920,-0.018018018018018056
2016-01-18,108000,110000,107500,109500,24236,0.004587155963302836
2016-01-19,108500,109500,107500,108500,42911,-0.0091324200913242
2016-01-20,108000,112000,108000,109500,69963,0.009216589861751112
2016-01-21,109500,113000,109000,111000,29158,0.013698630136986356
2016-01-22,112500,112500,110000,111000,17882,0.0
2016-01-25,112000,112500,110500,111000,34894,0.0
2016-01-26,110000,117000,110000,114500,43123,0.03153153153153143
2016-01-27,114000,115500,109500,111500,46466,-0.026200873362445365
2016-01-28,111500,113000,111000,112500,17474,0.008968609865470878
2016-01-29,112500,114000,110500,111500,36388,-0.008888888888888835
2016-02-01,112000,114500,111000,113000,24492,0.013452914798206317
2016-02-02,113000,115500,112000,114000,23018,0.008849557522123908
2016-02-03,114000,118000,112500,117000,54659,0.026315789473684292
2016-02-04,115500,124500,115500,122500,92159,0.047008547008547064
2016-02-05,122500,122500,118500,120500,21958,-0.01632653061224487
2016-02-11,120000,124500,118000,121000,95017,0.004149377593360981
2016-02-12,119500,120000,115500,118000,51298,-0.024793388429752095
2016-02-15,118000,119000,114000,118000,42550,0.0
2016-02-16,119000,123000,119000,121500,51049,0.029661016949152463
2016-02-17,120000,126000,118500,125000,47089,0.028806584362139898
2016-02-18,123500,125500,120000,120000,42230,-0.040000000000000036
2016-02-19,120500,122000,120000,121000,19002,0.008333333333333304
2016-02-22,121000,122000,120000,121500,23463,0.004132231404958775
2016-02-23,120500,123500,120000,122000,32379,0.004115226337448652
2016-02-24,122000,126000,122000,125000,45351,0.024590163934426146
2016-02-25,126000,126500,124000,124500,46827,-0.0040000000000000036
