Date,Open,High,Low,Close,Volume,Change
2016-01-04,5440,5590,5370,5430,47214,0.0
2016-01-05,5350,5430,5340,5400,65412,-0.0055248618784530246
2016-01-06,5400,5460,5260,5320,87915,-0.014814814814814836
2016-01-07,5360,5360,5120,5210,110882,-0.020676691729323293
2016-01-08,5080,5320,4985,5290,68605,0.015355086372360827
2016-01-11,5160,5300,5150,5290,19674,0.0
2016-01-12,5190,5300,5140,5260,19971,-0.005671077504725952
2016-01-13,5170,5390,5170,5320,28780,0.011406844106463865
2016-01-14,5290,5350,5250,5350,13522,0.005639097744360999
2016-01-15,5390,5410,5000,5340,31424,-0.0018691588785046953
2016-01-18,5260,5390,5210,5300,10017,-0.0074906367041198685
2016-01-19,5300,5330,5130,5200,16618,-0.018867924528301883
2016-01-20,5200,5210,5050,5170,51056,-0.005769230769230749
2016-01-21,5050,5230,5000,5150,22371,-0.003868471953578312
2016-01-22,5240,5240,5080,5150,6629,0.0
2016-01-25,5210,5270,5070,5270,74866,0.023300970873786353
2016-01-26,5650,5650,5200,5200,207382,-0.013282732447817858
2016-01-27,5160,5240,5120,5170,31361,-0.005769230769230749
2016-01-28,5190,5230,5140,5210,24245,0.007736943907156624
2016-01-29,5200,5260,5150,5250,22890,0.007677543186180413
2016-02-01,5250,5250,5150,5200,34129,-0.00952380952380949
2016-02-02,5200,5200,5100,5130,25968,-0.013461538461538414
2016-02-03,5070,5110,4980,5030,49448,-0.01949317738791423
2016-02-04,5030,5080,4990,5000,50177,-0.005964214711729587
2016-02-05,5010,5100,4995,5050,30798,0.010000000000000009
2016-02-11,5080,5080,4840,4990,38635,-0.011881188118811892
2016-02-12,4905,4995,4760,4905,77630,-0.017034068136272507
2016-02-15,4900,5000,4900,4995,19161,0.0183486238532109
2016-02-16,4995,5090,4970,5020,11456,0.005005005005005003
2016-02-17,5190,5190,4990,5030,20536,0.0019920318725099584
2016-02-18,5060,5170,4960,5000,15451,-0.005964214711729587
2016-02-19,5050,5100,5010,5050,15288,0.010000000000000009
2016-02-22,5050,5080,4920,5050,17129,0.0
2016-02-23,5050,5100,4995,5020,16392,-0.005940594059405946
2016-02-24,4965,5170,4960,5170,30483,0.029880478087649376
2016-02-25,5170,5320,5160,5200,167743,0.005802707930367523
2016-02-26,5200,5250,5150,5160,49982,-0.007692307692307665
2016-02-29,5170,5290,5160,5220,45529,0.011627906976744207
2016-03-02,5390,5460,5250,5410,143514,0.03639846743295028
2016-03-03,5450,5460,5300,5400,44271,-0.001848428835489857
2016-03-04,5430,5500,5370,5440,79854,0.007407407407407307
2016-03-07,5440,5500,5400,5440,39984,0.0
2016-03-08,5440,5500,5420,5480,51005,0.007352941176470562
2016-03-09,5470,5520,5430,5460,38243,-0.0036496350364964014
2016-03-10,5460,5490,5420,5470,34601,0.001831501831501825
2016-03-11,5470,5550,5450,5540,56373,0.01279707495429605
2016-03-14,5590,5590,5450,5470,48065,-0.012635379061371799
2016-03-15,5480,5540,5400,5450,34383,-0.003656307129798919
