Date,Open,High,Low,Close,Volume,Change
2016-01-04,5840,5840,5610,5650,6736,-0.03418803418803418
2016-01-05,5600,5650,5540,5620,1672,-0.005309734513274322
2016-01-06,5690,5770,5500,5590,2690,-0.005338078291814985
2016-01-07,5560,5580,5410,5550,3962,-0.007155635062611854
2016-01-08,5550,5550,5450,5540,591,-0.0018018018018017834
2016-01-11,5600,5600,5360,5500,909,-0.0072202166064981865
2016-01-12,5530,5730,5410,5650,3475,0.027272727272727337
2016-01-13,5700,5800,5590,5700,3393,0.008849557522123908
2016-01-14,5700,5700,5550,5610,1389,-0.015789473684210575
2016-01-15,5650,5690,5530,5590,3085,-0.0035650623885917776
2016-01-18,5610,5760,5400,5600,2760,0.0017889087656528524
2016-01-19,5610,5670,5400,5580,2469,-0.0035714285714285587
2016-01-20,5580,5580,5250,5470,3448,-0.01971326164874554
2016-01-21,5490,5490,5400,5450,5153,-0.003656307129798919
2016-01-22,5500,5500,5300,5490,5108,0.007339449541284404
2016-01-25,5500,5590,5480,5590,2705,0.01821493624772308
2016-01-26,5590,5700,5450,5540,2951,-0.008944543828264706
2016-01-27,5570,5570,5420,5510,3347,-0.005415162454873612
2016-01-28,5600,5640,5350,5530,4716,0.003629764065335772
2016-01-29,5550,5620,5490,5590,4030,0.010849909584086825
2016-02-01,5620,5800,5580,5620,3465,0.005366726296958779
2016-02-02,5680,5690,5570,5640,5031,0.003558718861210064
2016-02-03,5660,5660,5450,5610,2944,-0.005319148936170248
2016-02-04,5610,5610,5440,5550,14978,-0.010695187165775444
2016-02-05,5550,5630,5400,5540,2461,-0.0018018018018017834
2016-02-11,5520,5550,5200,5460,5635,-0.014440433212996373
2016-02-12,5540,5540,5050,5300,5855,-0.02930402930402931
2016-02-15,5310,5530,5150,5450,3638,0.028301886792452935
2016-02-16,5450,5690,5440,5690,18848,0.044036697247706424
2016-02-17,5850,5850,5520,5600,7154,-0.01581722319859402
2016-02-18,5850,5850,5470,5720,12838,0.021428571428571352
2016-02-19,5720,5820,5650,5790,2489,0.012237762237762295
2016-02-22,5800,5980,5720,5730,15422,-0.010362694300518172
2016-02-23,5800,5850,5600,5790,840,0.010471204188481575
2016-02-24,5770,5950,5500,5540,13774,-0.04317789291882557
2016-02-25,5560,5720,5300,5460,21973,-0.014440433212996373
2016-02-26,5580,5580,5360,5460,11551,0.0
2016-02-29,5400,5460,5320,5430,3436,-0.005494505494505475
2016-03-02,5430,5430,5330,5400,3265,-0.0055248618784530246
2016-03-03,5450,5460,5250,5460,3539,0.011111111111111072
2016-03-04,5460,5580,5460,5560,11800,0.01831501831501825
2016-03-07,5550,5590,5460,5520,3919,-0.007194244604316502
2016-03-08,5520,5730,5520,5720,4951,0.03623188405797095
2016-03-09,5720,5800,5670,5730,9385,0.0017482517482516613
2016-03-10,5580,5800,5580,5730,2842,0.0
2016-03-11,5740,5880,5650,5750,4918,0.003490401396160525
2016-03-14,5870,5870,5750,5790,217,0.006956521739130528
2016-03-15,5940,6160,5710,6050,17113,0.04490500863557867
2016-03-16,6050,6080,5710,5860,8910,-0.031404958677686
2016-03-17,5830,5880,5680,5830,5388,-0.005119453924914641
2016-03-18,5950,5950,5710,5740,3300,-0.015437392795883409
2016-03-21,5740,5830,5660,5760,3684,0.0034843205574912606
2016-03-22,5760,5760,5670,5730,844,-0.00520833333333337
2016-03-23,5730,5730,5510,5670,5157,-0.010471204188481686
2016-03-24,5590,5770,5590,5630,2863,-0.007054673721340388
2016-03-25,5690,5690,5510,5570,2003,-0.010657193605683846
2016-03-28,5600,5700,5500,5580,829,0.0017953321364452268
2016-03-29,5510,5670,5400,5620,3169,0.007168458781362075
2016-03-30,5620,5700,5620,5650,534,0.005338078291814874
2016-03-31,5650,5790,5510,5730,5865,0.014159292035398341
2016-04-01,5720,6050,5610,5830,8879,0.017452006980802848
2016-04-04,5910,7270,5910,7060,246265,0.2109777015437393
2016-04-05,6810,7500,6430,7290,75471,0.03257790368271962
2016-04-06,7520,9140,7330,7510,352887,0.030178326474622708
2016-04-07,7850,7870,7320,7610,39708,0.013315579227696439
2016-04-08,7630,8700,7620,8200,77497,0.07752956636005259
2016-04-11,8610,8790,7940,8020,63258,-0.02195121951219514
2016-04-12,7940,8090,7230,8060,58296,0.004987531172069737
2016-04-14,8500,8600,6650,6920,97266,-0.141439205955335
2016-04-15,6980,6980,6350,6590,56846,-0.047687861271676346
2016-04-18,6610,6800,6100,6480,35369,-0.01669195751138086
2016-04-19,6480,6480,6200,6300,22964,-0.02777777777777779
2016-04-20,6350,6370,5880,5880,34922,-0.06666666666666665
2016-04-21,6030,6270,5870,6200,32515,0.054421768707483054
2016-04-22,6290,6370,6060,6210,29614,0.001612903225806539
2016-04-25,6300,6310,6120,6140,11606,-0.011272141706924366
2016-04-26,6200,6300,5950,6150,15386,0.0016286644951140072
2016-04-27,6060,6200,5940,6090,21638,-0.009756097560975618
2016-04-28,6060,6090,5950,6060,13408,-0.0049261083743842304
2016-04-29,6050,6090,5990,6080,8430,0.0033003300330032292
2016-05-02,6080,6080,5840,5840,13381,-0.03947368421052633
2016-05-03,5880,6010,5580,5770,20933,-0.011986301369863006
2016-05-04,5750,5770,5580,5720,13717,-0.008665511265164683
2016-05-09,5720,5780,5540,5550,10852,-0.029720279720279685
2016-05-10,5510,5610,5460,5580,5156,0.00540540540540535
2016-05-11,5610,5620,5420,5570,4482,-0.0017921146953404632
2016-05-12,5520,5560,5430,5430,8842,-0.025134649910233398
2016-05-13,5490,5500,5400,5430,8372,0.0
2016-05-16,5440,5520,5290,5420,8416,-0.0018416206261510082
2016-05-17,5450,5450,5230,5230,11589,-0.035055350553505504
2016-05-18,5240,5440,5050,5230,11567,0.0
2016-05-19,5200,5380,5100,5370,6097,0.026768642447418722
2016-05-20,5370,5430,5200,5360,2853,-0.0018621973929237035
2016-05-23,5360,5390,5200,5370,3198,0.001865671641791078
2016-05-24,5350,5350,5150,5210,9931,-0.029795158286778367
2016-05-25,5300,5310,5140,5260,12299,0.009596928982725572
2016-05-26,5310,5330,5150,5290,980,0.005703422053231932
2016-05-27,5290,5390,5150,5300,5648,0.001890359168241984
2016-05-30,5380,5380,5200,5200,1686,-0.018867924528301883
2016-05-31,5150,5320,5150,5260,1104,0.011538461538461497
2016-06-01,5300,5300,5180,5240,834,-0.0038022813688213253
2016-06-02,5340,5430,5230,5330,8537,0.01717557251908386
2016-06-03,5330,5390,5170,5170,4892,-0.030018761726078758
2016-06-07,5180,5460,5180,5370,8041,0.03868471953578334
2016-06-08,5480,5490,5310,5470,2286,0.01862197392923659
2016-06-09,5500,5680,5350,5540,11562,0.01279707495429605
2016-06-10,5430,5630,5430,5560,7063,0.0036101083032491488
2016-06-13,5580,5580,5430,5560,1058,0.0
2016-06-14,5400,5550,5370,5440,3139,-0.021582733812949617
2016-06-15,5530,5590,5340,5360,3282,-0.014705882352941124
2016-06-16,5460,5460,5190,5190,3140,-0.03171641791044777
2016-06-17,5190,5350,5180,5270,2100,0.015414258188824581
2016-06-20,5270,5350,5150,5310,2513,0.007590132827324458
2016-06-21,5330,5410,5200,5390,6338,0.015065913370998052
2016-06-22,5310,5460,5300,5420,6773,0.005565862708719838
2016-06-23,5470,5470,5280,5420,2453,0.0
2016-06-24,5420,5490,4995,5090,18210,-0.06088560885608851
2016-06-27,5090,5190,5090,5170,351,0.015717092337917515
2016-06-28,5170,5190,5110,5170,548,0.0
2016-06-29,5210,5280,5150,5220,1646,0.009671179883945946
2016-06-30,5240,5270,5100,5140,4334,-0.01532567049808431
2016-07-01,5180,5180,5090,5130,3423,-0.0019455252918287869
2016-07-04,5150,5190,5090,5160,1785,0.005847953216374213
2016-07-05,5150,5200,5080,5200,2672,0.007751937984496138
2016-07-06,5140,5140,4990,5030,6762,-0.03269230769230769
2016-07-07,5080,5080,5010,5070,990,0.007952286282306265
2016-07-08,5010,5100,5010,5100,1921,0.00591715976331364
2016-07-11,5100,5160,5030,5030,1016,-0.013725490196078383
2016-07-12,5130,5130,5030,5100,1098,0.013916500994035852
2016-07-13,5100,5160,5080,5130,2808,0.00588235294117645
2016-07-14,5190,5190,5050,5100,5059,-0.005847953216374324
2016-07-15,5160,5160,5050,5120,826,0.0039215686274509665
2016-07-18,5040,5140,5040,5140,1813,0.00390625
2016-07-19,5160,5170,5100,5130,555,-0.0019455252918287869
2016-07-20,5170,5220,5130,5200,3259,0.013645224171539905
2016-07-21,5350,5350,5200,5200,809,0.0
2016-07-22,5240,5330,5160,5260,331,0.011538461538461497
2016-07-25,5280,5280,5160,5270,1602,0.0019011406844107182
2016-07-26,5260,5260,5160,5230,2097,-0.007590132827324458
2016-07-27,5230,5230,5180,5210,35,-0.003824091778202643
2016-07-28,5240,5240,5100,5200,1555,-0.0019193857965451588
2016-07-29,5200,5200,5150,5160,690,-0.007692307692307665
2016-08-01,5160,5160,5020,5130,2806,-0.005813953488372103
2016-08-02,5130,5290,5120,5120,434,-0.0019493177387914784
2016-08-03,5260,5260,5100,5100,566,-0.00390625
2016-08-04,5190,5200,5120,5200,1238,0.019607843137254832
2016-08-05,5160,5170,5090,5170,683,-0.005769230769230749
2016-08-08,5160,5270,5140,5270,752,0.01934235976789167
2016-08-09,5240,5270,5150,5260,808,-0.00189753320683117
2016-08-10,5200,5260,5050,5200,3504,-0.011406844106463865
2016-08-11,5190,5190,5050,5140,5816,-0.011538461538461497
2016-08-12,5150,5180,5050,5080,3110,-0.011673151750972721
2016-08-16,5100,5140,5040,5130,1058,0.009842519685039353
