Date,Open,High,Low,Close,Volume,Change
2016-01-04,7940,8290,7880,8130,59450,0.03566878980891719
2016-01-05,7950,8780,7950,8570,88123,0.05412054120541199
2016-01-06,8450,8860,8180,8300,56549,-0.031505250875145885
2016-01-07,8210,8420,7850,8420,36972,0.014457831325301207
2016-01-08,8420,8480,8120,8400,7699,-0.002375296912114022
2016-01-11,8600,8680,8090,8290,63991,-0.013095238095238049
2016-01-12,8270,8270,8000,8200,10358,-0.010856453558504175
2016-01-13,8300,8300,8050,8300,5688,0.012195121951219523
2016-01-14,8270,8270,7910,8130,11284,-0.02048192771084334
2016-01-15,8010,8200,7900,8140,7150,0.0012300123001229846
2016-01-18,7960,8100,7910,8050,6043,-0.011056511056511065
2016-01-19,8000,8030,7840,7980,4838,-0.008695652173912993
2016-01-20,8000,8090,7450,7850,23813,-0.016290726817042578
2016-01-21,7850,8040,7690,7980,4255,0.016560509554140124
2016-01-22,8100,8100,7770,7830,9197,-0.018796992481203034
2016-01-25,7830,7830,7550,7640,12955,-0.024265644955300147
2016-01-26,7740,7770,7440,7530,3816,-0.014397905759162333
2016-01-27,7460,7580,7410,7430,18610,-0.013280212483399723
2016-01-28,7360,7540,7200,7510,14680,0.010767160161507361
2016-01-29,7630,7630,6850,7170,33951,-0.045272969374167804
2016-02-01,7230,7230,7140,7220,23957,0.0069735006973501434
2016-02-02,7150,7210,7080,7210,11138,-0.0013850415512465242
2016-02-03,7200,7210,6980,7000,28249,-0.029126213592232997
2016-02-04,7040,7140,6990,6990,21099,-0.0014285714285714457
2016-02-05,6990,7090,6990,7050,9087,0.008583690987124415
2016-02-11,7050,7050,6760,6860,30750,-0.026950354609929117
2016-02-12,6780,6800,6200,6520,30319,-0.04956268221574345
2016-02-15,6340,6560,6340,6560,24447,0.006134969325153339
2016-02-16,6600,6750,6510,6600,45353,0.0060975609756097615
2016-02-17,6600,6790,6480,6600,18402,0.0
2016-02-18,6770,6980,6590,6790,29862,0.028787878787878807
2016-02-19,6790,6830,6690,6770,10964,-0.002945508100147265
2016-02-22,6800,6800,6600,6650,13594,-0.017725258493353047
2016-02-23,6800,6800,6500,6660,16626,0.0015037593984963404
2016-02-24,6620,6700,6570,6600,6820,-0.009009009009009028
2016-02-25,6590,6780,6500,6700,39193,0.015151515151515138
2016-02-26,6700,6880,6650,6750,18927,0.00746268656716409
2016-02-29,6830,6830,6630,6710,12867,-0.00592592592592589
2016-03-02,6710,6810,6650,6750,14729,0.005961251862891315
2016-03-03,6850,6850,6700,6780,14632,0.004444444444444473
2016-03-04,6700,7120,6700,6970,21846,0.028023598820059004
2016-03-07,6860,6860,6710,6760,42492,-0.03012912482065999
2016-03-08,6810,6810,6530,6770,55084,0.0014792899408284654
2016-03-09,6620,6940,6590,6840,65614,0.010339734121122657
2016-03-10,6780,6890,6770,6830,25178,-0.0014619883040936088
2016-03-11,6840,6860,6680,6850,31720,0.002928257686676483
2016-03-14,6820,6990,6710,6810,23125,-0.005839416058394109
2016-03-15,6800,7110,6700,7060,94982,0.03671071953010285
2016-03-16,7190,7190,6760,6820,62571,-0.03399433427762044
2016-03-17,6880,6880,6660,6800,40565,-0.0029325513196480912
2016-03-18,6830,6870,6730,6770,30829,-0.004411764705882337
2016-03-21,6770,7040,6680,6680,56609,-0.013293943870014813
2016-03-22,6680,6870,6580,6800,33534,0.017964071856287456
2016-03-23,6800,6840,6710,6780,21412,-0.002941176470588225
2016-03-24,6890,6950,6670,6890,54745,0.016224188790560534
2016-03-25,6890,7180,6840,6950,102881,0.00870827285921627
2016-03-28,7000,7090,6770,6800,26432,-0.021582733812949617
2016-03-29,6860,6880,6720,6800,13773,0.0
2016-03-30,6810,7060,6800,7000,35691,0.02941176470588225
2016-03-31,7130,7130,6890,6980,17136,-0.0028571428571428914
2016-04-01,7070,7070,6790,6860,19420,-0.017191977077363862
2016-04-04,6850,6850,6620,6810,42858,-0.007288629737609353
2016-04-05,6750,6770,6660,6710,24704,-0.014684287812041119
2016-04-06,6700,6760,6630,6700,20620,-0.0014903129657227732
2016-04-07,6740,6770,6700,6720,17878,0.0029850746268655914
2016-04-08,6770,6860,6680,6800,25748,0.011904761904761862
2016-04-11,6800,6870,6770,6800,16533,0.0
2016-04-12,6860,7190,6790,7090,100133,0.04264705882352948
2016-04-14,7310,7950,7090,7530,259406,0.06205923836389271
2016-04-15,7630,7630,7300,7400,68478,-0.01726427622841964
2016-04-18,7310,7350,7140,7220,56125,-0.024324324324324298
2016-04-19,7390,7390,7150,7280,14111,0.008310249307479145
2016-04-20,7320,7320,7130,7260,42802,-0.0027472527472527375
2016-04-21,7330,7390,7160,7390,20944,0.017906336088154173
2016-04-22,7390,7890,7380,7850,84122,0.06224627875507438
2016-04-25,7890,7890,7410,7850,53035,0.0
2016-04-26,7970,7970,7660,7800,20135,-0.006369426751592355
2016-04-27,7800,8000,7650,7650,23476,-0.019230769230769273
2016-04-28,7830,7830,7500,7600,14033,-0.006535947712418277
2016-04-29,7510,7590,7360,7520,24688,-0.010526315789473717
2016-05-02,7420,7600,7350,7450,15894,-0.009308510638297851
2016-05-03,7440,7520,7290,7380,16924,-0.00939597315436247
2016-05-04,7570,7570,7270,7370,18569,-0.0013550135501354532
2016-05-09,7370,7440,7210,7290,12436,-0.01085481682496603
2016-05-10,7290,7400,7250,7350,20018,0.008230452674897082
2016-05-11,7400,7400,7160,7270,12802,-0.010884353741496544
2016-05-12,7270,7450,7220,7420,11287,0.02063273727647874
2016-05-13,7340,7400,7170,7350,13124,-0.009433962264150941
2016-05-16,7370,7900,7110,7620,91425,0.03673469387755102
2016-05-17,7680,7980,7520,7970,116870,0.04593175853018372
2016-05-18,7900,7900,7580,7640,60732,-0.04140526976160597
2016-05-19,7660,7740,7330,7510,32288,-0.017015706806282727
2016-05-20,7420,7550,7310,7470,27826,-0.005326231691078598
2016-05-23,7470,7750,7310,7480,23653,0.0013386880856760541
2016-05-24,7570,7570,7150,7290,29405,-0.025401069518716568
2016-05-25,7310,7340,7110,7170,34806,-0.016460905349794275
2016-05-26,7280,7370,7090,7160,65242,-0.001394700139469962
2016-05-27,7170,7280,6950,7260,98903,0.013966480446927276
2016-05-30,7240,7330,7150,7240,18509,-0.0027548209366391463
2016-05-31,7180,7260,7090,7200,43268,-0.0055248618784530246
2016-06-01,7200,7580,7170,7410,65001,0.029166666666666563
2016-06-02,7410,7570,7340,7360,40107,-0.006747638326585648
2016-06-03,7460,7510,7320,7500,32047,0.01902173913043481
2016-06-07,7570,7570,7370,7530,48544,0.0040000000000000036
2016-06-08,7580,7770,7490,7650,20291,0.015936254980079667
2016-06-09,7680,7680,7420,7500,29351,-0.019607843137254943
2016-06-10,7500,7580,7420,7490,15794,-0.0013333333333332975
2016-06-13,7440,7550,7350,7400,20464,-0.012016021361815787
2016-06-14,7350,7390,7320,7350,16096,-0.006756756756756799
2016-06-15,7350,7550,7350,7410,7843,0.008163265306122547
2016-06-16,7540,7540,7200,7330,25851,-0.010796221322537103
2016-06-17,7390,7500,7250,7480,31739,0.02046384720327432
2016-06-20,7500,7670,7420,7600,50177,0.016042780748663166
2016-06-21,7850,7850,7650,7800,110651,0.026315789473684292
2016-06-22,7880,7900,7720,7790,98834,-0.0012820512820512775
2016-06-23,7680,7790,7480,7550,36154,-0.03080872913992294
2016-06-24,7640,7850,6970,7340,139693,-0.027814569536423805
2016-06-27,7040,7390,6750,6950,89341,-0.053133514986375974
2016-06-28,6930,7100,6700,7010,38436,0.008633093525179936
2016-06-29,7180,7350,7080,7290,26938,0.0399429386590584
2016-06-30,7520,7520,7200,7340,18710,0.006858710562414272
2016-07-01,7340,7470,7190,7380,39007,0.005449591280654031
2016-07-04,7380,7470,7270,7420,28245,0.005420054200542035
2016-07-05,7420,7510,7290,7460,31132,0.005390835579514919
2016-07-06,7500,7510,7290,7330,23317,-0.017426273458445052
2016-07-07,7400,7580,7280,7490,55312,0.021828103683492417
2016-07-08,7500,7630,7410,7580,35963,0.012016021361815676
2016-07-11,7580,7690,7530,7550,26606,-0.00395778364116095
2016-07-12,7550,7990,7550,7950,159328,0.052980132450331174
2016-07-13,8110,8140,7810,7950,50547,0.0
2016-07-14,7940,8090,7790,7960,44863,0.0012578616352201255
2016-07-15,7900,8090,7900,7950,38272,-0.0012562814070351536
2016-07-18,8050,8050,7850,7990,64661,0.005031446540880502
2016-07-19,7990,8060,7800,7910,21873,-0.010012515644555742
2016-07-20,7910,7990,7700,7900,13531,-0.0012642225031606058
2016-07-21,8030,8030,7800,7890,8651,-0.0012658227848101333
2016-07-22,7970,7980,7770,7960,19420,0.008871989860582907
2016-07-25,7960,8050,7820,7820,10859,-0.017587939698492483
2016-07-26,7860,7950,7730,7890,7960,0.008951406649616356
2016-07-27,8040,8040,7770,7880,11207,-0.0012674271229404788
2016-07-28,7820,8040,7820,7930,29200,0.006345177664974555
2016-07-29,7930,7970,7850,7930,21953,0.0
2016-08-01,7920,8080,7870,8010,20865,0.010088272383354413
2016-08-02,8090,8100,7700,7740,21258,-0.0337078651685393
2016-08-03,7740,7790,7450,7590,22574,-0.019379844961240345
2016-08-04,7590,7700,7510,7660,6836,0.00922266139657446
2016-08-05,7610,7770,7580,7650,10283,-0.0013054830287205776
2016-08-08,7660,7770,7650,7770,13635,0.015686274509803866
2016-08-09,7820,7820,7690,7780,10370,0.0012870012870012104
2016-08-10,7780,7830,7700,7740,16610,-0.005141388174807249
2016-08-11,7820,7820,7650,7730,15640,-0.0012919896640827266
2016-08-12,7660,7770,7660,7730,9473,0.0
2016-08-16,7800,8850,7660,8780,300592,0.13583441138421737
2016-08-17,8660,8940,8480,8700,95578,-0.009111617312072884
2016-08-18,8900,9440,8540,8970,104418,0.03103448275862064
2016-08-19,8980,9860,8880,9170,188949,0.02229654403567438
2016-08-22,9280,9290,8900,8910,50201,-0.028353326063249695
2016-08-23,8910,9130,8610,8610,37542,-0.03367003367003363
2016-08-24,8920,10100,8620,9800,356080,0.1382113821138211
2016-08-25,9700,10100,9450,9670,136302,-0.013265306122449028
2016-08-26,9800,10500,9570,9710,248301,0.004136504653567741
2016-08-29,9500,10000,9470,9900,80293,0.019567456230690006
2016-08-30,10100,10600,9630,10600,173574,0.07070707070707072
2016-08-31,10850,10950,9820,9840,124948,-0.07169811320754715
