Date,Open,High,Low,Close,Volume,Change
2016-01-04,5377,5515,5352,5353,16918,-0.00464856824098181
2016-01-05,5402,5415,5252,5265,15364,-0.016439379787035358
2016-01-06,5340,5340,5089,5190,21725,-0.014245014245014231
2016-01-07,5289,5452,5164,5240,70050,0.009633911368015502
2016-01-08,5114,5377,4988,5240,42613,0.0
2016-01-11,5277,5377,5189,5303,40058,0.012022900763358768
2016-01-12,5340,5427,5252,5341,31404,0.007165755232886983
2016-01-13,5427,5427,5289,5378,24368,0.006927541658865444
2016-01-14,5277,5377,5227,5265,21014,-0.021011528449237593
2016-01-15,5390,5490,5252,5290,26756,0.0047483380816715215
2016-01-18,5289,5289,5189,5252,21194,-0.007183364839319473
2016-01-19,5277,5277,5076,5090,19667,-0.03084539223153082
2016-01-20,5227,5227,4725,4952,36227,-0.02711198428290762
2016-01-21,4838,4938,4776,4839,26492,-0.022819063004846485
2016-01-22,4801,5114,4801,5065,21258,0.04670386443480057
2016-01-25,5013,5402,5013,5391,33180,0.06436327739387959
2016-01-26,5352,6392,5352,5641,364156,0.04637358560563909
2016-01-27,5641,5841,5565,5654,80833,0.002304555929799612
2016-01-28,5515,5653,5402,5629,29263,-0.00442164839051995
2016-01-29,5628,5628,5465,5591,27559,-0.006750755018653409
2016-02-01,5641,5778,5540,5729,68202,0.02468252548739036
2016-02-02,5728,5728,5515,5629,36508,-0.01745505323791241
2016-02-03,5628,5628,5365,5528,24043,-0.01794279623378936
2016-02-04,5527,5527,5315,5403,24650,-0.022612156295224284
2016-02-05,5402,5641,5402,5516,16638,0.0209143068665556
2016-02-11,5502,5578,5177,5416,16295,-0.0181290790427846
2016-02-12,5502,5502,4638,5002,63450,-0.0764401772525849
2016-02-15,4838,5102,4838,4989,23168,-0.002598960415833629
2016-02-16,5039,5214,4976,5065,17313,0.015233513730206427
2016-02-17,5064,5064,4888,4952,35408,-0.022309970384995048
2016-02-18,5013,5076,4901,4964,17233,0.0024232633279483995
2016-02-19,4963,5089,4913,5090,13636,0.025382755842062954
2016-02-22,5189,5189,5013,5152,18267,0.012180746561885947
2016-02-23,5089,5202,5001,5014,18637,-0.0267857142857143
2016-02-24,5013,5127,4963,5040,24117,0.00518548065416824
2016-02-25,5076,5076,4938,4977,19780,-0.012499999999999956
2016-02-26,4976,5089,4963,5002,8002,0.005023106288928991
2016-02-29,5189,6493,5139,6494,999402,0.29828068772491
2016-03-02,6405,6919,6167,6343,1875219,-0.023252232830304864
2016-03-03,6894,8210,6480,6644,4030055,0.047453886173734805
2016-03-04,6643,6844,6455,6519,739872,-0.01881396748946418
2016-03-07,6531,6593,6004,6080,557110,-0.06734161681239459
2016-03-08,6092,6556,6042,6155,898728,0.01233552631578938
2016-03-09,6092,6342,6054,6105,359734,-0.008123476848091005
2016-03-10,6104,6255,5866,5867,306709,-0.03898443898443893
2016-03-11,5916,7383,5904,7083,3938844,0.2072609510823249
2016-03-14,6919,6969,6531,6832,736997,-0.03543696173937594
2016-03-15,6769,7095,6443,6444,903747,-0.05679156908665106
2016-03-16,6518,7885,6392,7045,4557713,0.09326505276225938
2016-03-17,7195,8424,6844,7697,4111351,0.09254790631653664
2016-03-18,7571,7646,7145,7309,875915,-0.050409250357282054
2016-03-21,7320,8386,7283,7710,1795129,0.05486386646600083
2016-03-22,7771,7834,7383,7547,512476,-0.021141374837872928
2016-03-23,7358,8273,7170,7471,1707590,-0.01007022658009804
2016-03-24,7584,8123,7471,7772,1031987,0.04028911792263412
2016-03-25,7671,7960,7433,7484,615215,-0.03705609881626348
2016-03-28,7646,7646,7145,7208,440499,-0.036878674505612
2016-03-29,7182,7483,6982,7120,378774,-0.01220865704772478
2016-03-30,7220,7333,6906,7058,289898,-0.008707865168539275
2016-03-31,7057,7132,6518,6644,386294,-0.05865684329838483
2016-04-01,6556,6556,6117,6268,398978,-0.056592414208308295
2016-04-04,6342,6568,6230,6331,317867,0.010051052967453789
2016-04-05,6342,6443,6142,6293,153293,-0.006002211341020414
2016-04-06,6305,6468,6067,6456,183093,0.02590179564595574
2016-04-07,6468,6693,6367,6506,248674,0.007744733581164898
2016-04-08,6506,6593,6418,6581,125305,0.011527820473409056
2016-04-11,6581,6581,6443,6506,72512,-0.011396444309375475
2016-04-12,6443,6506,6305,6368,127519,-0.021211189671072828
2016-04-14,6167,6430,6104,6431,102430,0.009893216080401945
2016-04-15,6468,6531,6330,6444,57954,0.0020214585600994983
2016-04-18,6468,6506,6342,6506,33973,0.009621353196772153
2016-04-19,6493,6531,6317,6431,87930,-0.011527820473409167
2016-04-20,6367,6455,6305,6318,94614,-0.01757113979163427
2016-04-21,6180,6342,6167,6230,136443,-0.013928458372902797
2016-04-22,6230,6267,6117,6180,94564,-0.008025682182985605
2016-04-25,6192,6192,6029,6080,72117,-0.016181229773462813
2016-04-26,6042,6418,5991,6293,102143,0.035032894736842124
2016-04-27,6142,6906,6142,6732,693946,0.06976005085015102
2016-04-28,6706,6844,6531,6531,182574,-0.029857397504456373
2016-04-29,6543,6731,6468,6707,150452,0.026948399938753642
2016-05-02,6769,6844,6531,6531,96551,-0.026241240495005203
2016-05-03,6531,6531,6292,6393,104536,-0.021129995406522717
2016-05-04,6392,6468,6255,6331,110975,-0.009698107304864645
2016-05-09,6330,6455,5941,6067,187080,-0.04169957352708897
2016-05-10,6067,6180,6029,6067,66557,0.0
2016-05-11,6142,6230,6042,6205,52126,0.022746002966870016
2016-05-12,6142,6305,6129,6281,57123,0.012248186946011375
2016-05-13,6280,6317,6117,6193,58415,-0.014010507880910628
2016-05-16,6242,6242,6067,6117,34408,-0.012271919909575324
2016-05-17,6117,6117,5941,6080,83806,-0.006048716691188449
2016-05-18,6079,6079,5916,6005,69347,-0.012335526315789491
2016-05-19,6029,6255,5904,6193,81965,0.03130724396336393
2016-05-20,6117,6192,6004,6055,46770,-0.022283222993702556
2016-05-23,6129,6142,6016,6055,50218,0.0
2016-05-24,6092,6092,5966,6005,42703,-0.008257638315441795
2016-05-25,6004,6518,5904,6005,176813,0.0
2016-05-26,6092,6455,6067,6356,163037,0.05845129059117404
2016-05-27,6367,6392,6180,6318,80663,-0.005978602894902485
2016-05-30,6380,6844,6267,6845,372769,0.08341247230136117
2016-05-31,7020,7521,6618,6707,1194482,-0.020160701241782375
2016-06-01,6618,6668,6392,6393,210045,-0.04681675861040702
2016-06-02,6380,6643,6280,6519,171149,0.019709056780853995
2016-06-03,6430,6681,6392,6594,130861,0.011504832029452405
2016-06-07,6618,6844,6581,6770,257915,0.026690931149529806
2016-06-08,6769,6894,6631,6782,111174,0.0017725258493352936
2016-06-09,6794,6844,6506,6531,203702,-0.037009731642583255
2016-06-10,6531,6731,6468,6694,56632,0.024957893125095776
2016-06-13,6693,6693,6392,6431,77704,-0.03928891544666868
2016-06-14,6493,6493,6155,6230,85548,-0.03125485927538485
2016-06-15,6267,6443,6092,6393,47255,0.026163723916532877
2016-06-16,6317,6518,6092,6117,110148,-0.04317221961520412
2016-06-17,6217,6317,6129,6205,38122,0.014386136995259147
2016-06-20,6205,6292,6142,6243,37071,0.006124093473005576
2016-06-21,6367,6367,6255,6293,29677,0.008008970046452069
2016-06-22,6292,6744,6292,6631,222950,0.05371047195296352
2016-06-23,6643,6643,6355,6581,94834,-0.007540340823405267
2016-06-24,6593,6693,5616,6042,231474,-0.08190244643671174
2016-06-27,5778,6155,5766,6105,94213,0.010427010923535152
2016-06-28,5904,6242,5879,6168,101410,0.010319410319410416
2016-06-29,6330,6719,6217,6519,93913,0.05690661478599224
2016-06-30,6668,6744,6292,6456,193385,-0.00966405890473998
2016-07-01,6455,6719,6455,6619,171991,0.025247831474597193
2016-07-04,6731,6869,6606,6606,236428,-0.0019640429067835363
2016-07-05,6531,6744,6518,6656,80210,0.007568876778686118
2016-07-06,6656,6806,6518,6544,85131,-0.016826923076923128
2016-07-07,6556,6731,6531,6581,85624,0.005654034229828797
2016-07-08,6581,6581,6242,6393,127154,-0.028567087068834485
2016-07-11,6392,6543,6167,6444,99713,0.007977475363678987
2016-07-12,6443,6531,6405,6481,78675,0.005741775294847873
2016-07-13,6480,6969,6430,6594,565942,0.0174355809288691
2016-07-14,6593,6643,6342,6444,153257,-0.022747952684258443
