Date,Open,High,Low,Close,Volume,Change
2016-01-04,13967,14119,13917,13968,4166,0.0
2016-01-05,13917,13967,13647,13799,7296,-0.012099083619702133
2016-01-06,13799,13866,13512,13850,4672,0.003695919994202379
2016-01-07,13765,13799,13445,13698,4083,-0.010974729241877257
2016-01-08,13731,13731,13142,13715,7586,0.0012410570886260963
2016-01-11,13698,14018,13495,13984,7639,0.019613561793656586
2016-01-12,13681,13900,13681,13732,3164,-0.018020594965675096
2016-01-13,13681,13984,13681,13816,3707,0.006117098747451255
2016-01-14,13647,13698,13546,13580,3179,-0.017081644470179458
2016-01-15,13580,13883,13580,13782,7163,0.014874815905743688
2016-01-18,13748,13984,13647,13984,1954,0.014656798722971986
2016-01-19,13984,13984,13799,13850,2203,-0.009582379862700274
2016-01-20,13815,13883,13226,13294,6879,-0.04014440433212996
2016-01-21,13158,13714,13158,13412,2056,0.00887618474499785
2016-01-22,13361,13546,13209,13226,2406,-0.013868177751267474
2016-01-25,13529,13529,13108,13209,2391,-0.0012853470437017567
2016-01-26,13209,13394,12720,13344,9988,0.010220304337951402
2016-01-27,13259,13361,13108,13142,1520,-0.015137889688249362
2016-01-28,13108,13293,13007,13091,2951,-0.003880687870948085
2016-01-29,13142,13175,12906,13007,2648,-0.006416622106790948
2016-02-01,13040,13192,12906,13058,5805,0.003920965633889439
2016-02-02,13057,13057,12805,12990,9364,-0.005207535610353808
2016-02-03,12990,12990,12670,12940,3175,-0.0038491147036181506
2016-02-04,12939,13007,12855,12957,2742,0.001313755795981475
2016-02-05,12956,12956,12687,12738,4777,-0.016902060662190355
2016-02-11,12720,12737,12552,12620,1712,-0.009263620662584349
2016-02-12,12333,12518,11625,12468,7280,-0.012044374009508751
2016-02-15,12636,12939,12350,12704,3301,0.018928456849534703
2016-02-16,12838,12939,12434,12839,3888,0.010626574307304848
2016-02-17,12973,12973,12670,12670,1897,-0.013163018926707681
2016-02-18,12602,12872,12602,12653,954,-0.0013417521704814916
2016-02-19,12653,12922,12653,12670,4151,0.0013435548881688408
2016-02-22,12788,13040,12737,12738,3357,0.0053670086819257445
2016-02-23,12602,12805,12434,12704,8124,-0.0026691788349819667
2016-02-24,12703,12805,12501,12788,1890,0.006612090680100824
2016-02-25,12737,12973,12653,12805,4144,0.0013293712855801942
2016-02-26,12805,12956,12737,12923,1419,0.009215150331901567
2016-02-29,12922,13040,12636,13024,3844,0.0078155227114447
2016-03-02,12906,13175,12805,12957,6300,-0.0051443488943488935
2016-03-03,12939,13276,12922,13277,6326,0.024697074940186692
2016-03-04,13276,13344,13074,13142,2725,-0.010167959629434398
2016-03-07,13142,13142,12805,12906,7834,-0.017957692893014743
2016-03-08,12805,13057,12805,12839,1672,-0.005191383852471754
2016-03-09,12889,12922,12754,12788,2842,-0.003972271983799347
2016-03-10,12737,12990,12720,12923,8613,0.010556771973725398
2016-03-11,12906,12973,12737,12754,2381,-0.01307745879439759
2016-03-14,12906,12906,12333,12350,11821,-0.03167633683550264
2016-03-15,12400,12451,12265,12266,7024,-0.006801619433198347
2016-03-16,12265,12619,12114,12434,11146,0.013696396543290357
2016-03-17,12434,12569,12316,12367,6097,-0.005388451021392959
2016-03-18,12366,12400,12181,12384,6393,0.0013746260208620242
2016-03-21,12366,12434,11861,12182,11709,-0.016311369509043883
2016-03-22,12131,12333,12131,12300,4282,0.009686422590707622
2016-03-23,12232,12586,12232,12552,7091,0.0204878048780488
2016-03-24,12552,12653,12434,12603,6856,0.004063097514340308
2016-03-25,12602,12906,12333,12822,6666,0.017376815044037208
2016-03-28,12821,12956,12501,12637,14535,-0.014428326314147588
2016-03-29,12653,12855,12350,12856,6427,0.017330062514837374
2016-03-30,12838,13226,12838,13209,9797,0.027457996266334828
2016-03-31,13377,13411,12973,13075,6510,-0.010144598379892455
2016-04-01,13074,13377,13074,13311,8485,0.018049713193116546
2016-04-04,13394,13394,13192,13294,3108,-0.0012771392081737387
2016-04-05,13293,13664,13276,13597,9150,0.022792237099443335
2016-04-06,13546,13731,13546,13647,7333,0.0036772817533279323
2016-04-07,13664,13815,13563,13799,10179,0.011137979043013058
2016-04-08,13714,13950,13512,13664,10100,-0.009783317631712474
2016-04-11,13664,13950,13664,13917,4501,0.018515807962529385
2016-04-12,13917,13933,13681,13782,5066,-0.009700366458288423
2016-04-14,13815,13815,13596,13749,3543,-0.002394427514148867
2016-04-15,13748,13866,13394,13850,5429,0.0073459887991853545
2016-04-18,13815,13900,13647,13749,9490,-0.007292418772563147
2016-04-19,13630,13748,13546,13698,5687,-0.003709360680776763
2016-04-20,13782,13782,13580,13597,4136,-0.007373339173601945
2016-04-21,13748,13748,13512,13631,6968,0.002500551592262923
2016-04-22,13630,13917,13630,13850,7013,0.01606631941897141
2016-04-25,13849,13900,13698,13900,5824,0.0036101083032491488
2016-04-26,13900,13900,13748,13867,1849,-0.0023741007194244546
2016-04-27,13849,13900,13748,13816,2064,-0.0036777962068219594
2016-04-28,13900,13900,13243,13799,9966,-0.0012304574406485358
2016-04-29,13563,13563,13259,13428,5920,-0.026886006232335724
2016-05-02,13411,13462,13243,13243,2522,-0.013777182007745026
2016-05-03,13057,13445,13057,13311,1499,0.005134788189987249
2016-05-04,13310,13411,13142,13378,3078,0.005033430996919774
2016-05-09,13327,13647,13327,13647,3496,0.020107639407983324
2016-05-10,13630,13883,13613,13816,5019,0.01238367406756069
2016-05-11,13883,13883,13681,13816,3057,0.0
2016-05-12,13917,13917,13613,13698,1346,-0.008540822235089784
2016-05-13,13546,13647,13377,13530,3916,-0.012264564169951808
2016-05-16,13512,13681,13259,13681,4141,0.011160384331116102
2016-05-17,13529,13529,12737,12822,16009,-0.06278780790877858
2016-05-18,12821,12821,12468,12502,7505,-0.02495710497582282
2016-05-19,12232,12468,12232,12249,9379,-0.020236762118061136
2016-05-20,12333,12484,12131,12350,7055,0.008245571067025947
2016-05-23,12366,12569,12097,12451,6263,0.00817813765182196
2016-05-24,12451,12468,11928,11963,6834,-0.03919363906513529
2016-05-25,12080,12316,11996,12114,3931,0.012622251943492424
2016-05-26,12131,12265,11979,11979,5001,-0.011144130757800852
2016-05-27,12080,12080,11591,11693,11947,-0.023875114784205675
2016-05-30,11676,11676,11238,11592,19163,-0.008637646455144088
2016-05-31,11575,11912,11490,11693,11785,0.008712905452035846
2016-06-01,11693,11810,11591,11592,7182,-0.008637646455144088
2016-06-02,11490,11575,11221,11508,12805,-0.007246376811594235
2016-06-03,11541,11844,11507,11727,7195,0.019030239833159435
2016-06-07,11760,11777,11305,11744,8619,0.0014496461158011176
2016-06-08,11777,11928,11558,11912,5198,0.014305177111716638
2016-06-09,11794,11912,11457,11525,11390,-0.032488247145735394
2016-06-10,11524,11861,11507,11659,7954,0.011626898047722323
2016-06-13,11659,11659,11473,11541,2963,-0.010120936615490184
2016-06-14,11558,11575,11322,11407,3065,-0.01161077896196172
2016-06-15,11406,11406,11187,11255,7847,-0.013325151222933318
2016-06-16,11254,11271,10985,11154,9413,-0.008973789426921397
2016-06-17,11137,11288,10985,10985,5814,-0.015151515151515138
2016-06-20,11052,11238,11052,11238,3779,0.023031406463359216
2016-06-21,11170,11473,11170,11440,4640,0.017974728599394973
2016-06-22,11440,11591,11322,11508,7158,0.005944055944056004
2016-06-23,11457,11558,11238,11558,4404,0.004344803614876547
2016-06-24,11591,11591,10597,10969,9916,-0.05096037376708773
2016-06-27,10631,10951,10547,10699,12801,-0.024614823593764212
2016-06-28,10682,10917,10682,10800,5391,0.009440134592017868
2016-06-29,10850,11238,10850,11103,10309,0.0280555555555555
2016-06-30,11187,11372,11187,11188,7001,0.007655588579663197
2016-07-01,11221,11254,10833,11120,7664,-0.006077940650697222
2016-07-04,11187,11575,11153,11440,6417,0.02877697841726623
2016-07-05,11440,11591,11288,11322,4860,-0.010314685314685268
2016-07-06,11322,11440,11069,11221,5186,-0.008920685391273664
2016-07-07,11254,11575,11254,11356,6472,0.012031013278673841
2016-07-08,11372,12046,11372,11575,9725,0.019284959492779086
2016-07-11,11575,11962,11575,11676,275733,0.008725701943844477
2016-07-12,11558,11928,11507,11912,5420,0.020212401507365474
2016-07-13,11912,12265,11743,11895,16683,-0.0014271323035593975
2016-07-14,11844,11861,11625,11744,3170,-0.012694409415720864
2016-07-15,11743,11794,11322,11525,6688,-0.01864782016348776
2016-07-18,11608,11608,11339,11508,10647,-0.0014750542299348801
