Date,Open,High,Low,Close,Volume,Change
2016-01-04,11100,11100,11100,11100,108,-0.004037685060565233
2016-01-05,11015,11015,11015,11015,0,-0.0076576576576576905
2016-01-06,11065,11065,11065,11065,0,0.00453926463912846
2016-01-07,10935,10935,10935,10935,1000,-0.011748757342973315
2016-01-08,10605,10605,10605,10605,2,-0.03017832647462282
2016-01-11,10615,10615,10615,10615,0,0.0009429514380010495
2016-01-12,10625,10625,10625,10625,0,0.0009420631182288641
2016-01-13,10650,10650,10650,10650,0,0.0023529411764706687
2016-01-14,10525,10530,10500,10530,20,-0.011267605633802802
2016-01-15,10660,10660,10660,10660,1,0.012345679012345734
2016-01-18,10470,10480,10445,10445,11,-0.02016885553470915
2016-01-19,10600,10600,10410,10410,19,-0.00335088559119201
2016-01-20,10400,10475,10400,10475,2,0.006243996157540899
2016-01-21,10280,10300,10280,10300,10,-0.01670644391408116
2016-01-22,10265,10265,10265,10265,1,-0.0033980582524272274
2016-01-25,10290,10290,10290,10290,2,0.00243546030199715
2016-01-26,10230,10255,10230,10255,4,-0.003401360544217691
2016-01-27,10395,10445,10395,10435,1800,0.017552413456850324
2016-01-28,10375,10375,10375,10375,2,-0.005749880210828895
2016-01-29,10375,10375,10375,10375,1,0.0
2016-02-01,10500,10665,10500,10650,19,0.026506024096385472
2016-02-02,10625,10625,10625,10625,202,-0.0023474178403756207
2016-02-03,10700,10700,10525,10525,29,-0.009411764705882342
2016-02-04,10570,10570,10570,10570,51,0.004275534441805284
2016-02-05,10610,10680,10610,10680,11,0.010406811731314969
2016-02-11,10585,10585,10585,10585,0,-0.008895131086142372
2016-02-12,10550,10550,10450,10450,29,-0.012753897024090688
2016-02-15,10605,10605,10605,10605,0,0.01483253588516753
2016-02-16,10630,10715,10630,10715,6,0.010372465818010435
2016-02-17,10910,10990,10910,10965,1031,0.023331777881474558
2016-02-18,11095,11130,11095,11130,229,0.015047879616963078
2016-02-19,11165,11165,11165,11165,4,0.003144654088050425
2016-02-22,11200,11200,11120,11140,112,-0.0022391401701746805
2016-02-23,11315,11365,11315,11365,22,0.02019748653500897
2016-02-24,11270,11270,11270,11270,0,-0.008358996920369566
2016-02-25,11295,11305,11240,11305,125,0.0031055900621117516
2016-02-26,11385,11390,11385,11390,4,0.007518796992481258
2016-02-29,11445,11520,11400,11400,206,0.0008779631255486642
2016-03-02,11515,11560,11470,11470,7,0.0061403508771928905
2016-03-03,11450,11450,11410,11410,20,-0.005231037489102031
2016-03-04,11420,11420,11370,11370,14,-0.0035056967572304476
2016-03-07,11325,11400,11325,11375,143,0.0004397537379068339
2016-03-08,11375,11395,11375,11395,800,0.0017582417582417964
2016-03-09,11405,11410,11355,11355,6,-0.003510311540149136
2016-03-10,11275,11275,11275,11275,1,-0.007045354469396692
2016-03-11,11270,11270,11210,11210,4,-0.0057649667405764715
2016-03-14,11270,11270,11270,11270,97,0.00535236396074934
2016-03-15,11270,11270,11270,11270,0,0.0
2016-03-16,11305,11305,11305,11305,0,0.0031055900621117516
2016-03-17,11200,11200,11200,11200,2,-0.009287925696594423
2016-03-18,11350,11350,11350,11350,1001,0.013392857142857206
2016-03-21,11420,11420,11420,11420,0,0.006167400881057272
2016-03-22,11410,11410,11410,11410,0,-0.0008756567425569628
2016-03-23,11350,11395,11350,11395,11,-0.0013146362839614456
2016-03-24,11395,11395,11395,11395,0,0.0
2016-03-25,11395,11400,11395,11400,3,0.00043878894251858647
2016-03-28,11385,11385,11375,11375,11,-0.002192982456140302
2016-03-29,11315,11315,11315,11315,2,-0.005274725274725278
2016-03-30,11315,11315,11315,11315,0,0.0
2016-03-31,11290,11290,11290,11290,0,-0.002209456473707516
2016-04-01,11200,11295,11195,11295,115,0.0004428697962799433
2016-04-04,11285,11285,11285,11285,0,-0.0008853474988933518
2016-04-05,11275,11275,11275,11275,2,-0.0008861320336730483
2016-04-06,11195,11200,11195,11195,16,-0.0070953436807095205
2016-04-07,11195,11200,11155,11155,9,-0.003573023671281872
2016-04-08,11150,11160,11125,11125,47,-0.0026893769610040197
2016-04-11,11125,11125,11125,11125,11,0.0
2016-04-12,11075,11085,11075,11085,4,-0.0035955056179775013
2016-04-14,11445,11450,11375,11410,67,0.02931889941362198
2016-04-15,11370,11370,11370,11370,0,-0.0035056967572304476
2016-04-18,11370,11370,11370,11370,0,0.0
2016-04-19,11315,11315,11315,11315,0,-0.004837291116974507
2016-04-20,11315,11315,11315,11315,0,0.0
2016-04-21,11315,11315,11315,11315,0,0.0
2016-04-22,11315,11315,11315,11315,0,0.0
2016-04-25,11440,11440,11435,11435,54,0.010605391073795767
