Date,Open,High,Low,Close,Volume,Change
2017-03-03,2033,2094,1998,2024,191905,
2017-03-06,2054,2054,2018,2024,14422,0.0
2017-03-07,2028,2038,2028,2029,73254,0.0024703557312253377
2017-03-08,2023,2033,2018,2024,19735,-0.00246426811237066
2017-03-09,2023,2033,2023,2029,86492,0.0024703557312253377
2017-03-10,2023,2028,2018,2019,25158,-0.004928536224741209
2017-03-13,2018,2028,2008,2024,1667,0.0024764735017335227
2017-03-14,2008,2018,2008,2019,160,-0.0024703557312253377
2017-03-15,2033,2033,2023,2024,9309,0.0024764735017335227
2017-03-16,2013,2023,2013,2014,230550,-0.004940711462450564
2017-03-17,2033,2206,2028,2029,169532,0.00744786494538241
2017-03-20,2033,2135,2023,2034,138203,0.002464268112370549
2017-03-21,2054,2079,2018,2044,46299,0.004916420845624492
2017-03-22,2023,2105,2018,2034,72536,-0.004892367906066508
2017-03-23,2018,2033,2013,2024,42683,-0.004916420845624381
2017-03-24,2038,2038,2013,2029,9217,0.0024703557312253377
2017-03-27,2018,2044,2018,2034,9465,0.002464268112370549
2017-03-28,2033,2033,2008,2034,5894,0.0
2017-03-29,2038,2044,2028,2029,18271,-0.002458210422812246
2017-03-30,2033,2033,2023,2029,1098,0.0
2017-03-31,2028,2064,2028,2034,6408,0.002464268112370549
2017-04-03,2028,2033,2023,2024,14110,-0.004916420845624381
2017-04-04,2028,2054,2028,2054,7401,0.014822134387351804
2017-04-05,2028,2033,2028,2034,3605,-0.009737098344693274
2017-04-06,2023,2069,2023,2069,5315,0.017207472959685388
2017-04-07,2033,2038,2033,2039,350,-0.014499758337361057
2017-04-10,2023,2033,2023,2024,9502,-0.007356547327121099
2017-04-11,2013,2044,2013,2044,881,0.009881422924901129
2017-04-12,2028,2028,2028,2029,1,-0.007338551859099818
2017-04-13,2038,2038,2028,2029,1771,0.0
2017-04-14,2033,2033,2013,2019,2480,-0.004928536224741209
2017-04-17,2013,2038,2013,2039,7158,0.00990589400693409
2017-04-18,2018,2033,2018,2034,4004,-0.0024521824423736627
2017-04-19,2049,2049,2028,2029,561,-0.002458210422812246
2017-04-20,2028,2033,2028,2034,7234,0.002464268112370549
2017-04-21,2028,2033,2023,2034,10046,0.0
2017-04-24,2018,2033,2008,2014,88142,-0.009832841691248762
2017-04-25,2013,2033,2013,2034,255356,0.009930486593842991
2017-04-26,2033,2038,2008,2024,17169,-0.004916420845624381
2017-04-27,2023,2033,2023,2024,7264,0.0
2017-04-28,2023,2023,2018,2024,2877,0.0
2017-05-02,2033,2038,2033,2039,9814,0.007411067193675791
2017-05-04,2038,2038,2038,2039,4000,0.0
2017-05-08,2033,2033,2033,2034,12100,-0.0024521824423736627
2017-05-10,2028,2033,2028,2034,306,0.0
2017-05-11,2033,2033,2028,2029,3115,-0.002458210422812246
2017-05-12,2028,2028,2028,2029,697,0.0
2017-05-15,2033,2033,2028,2029,10425,0.0
2017-05-16,2028,2033,2028,2029,5398,0.0
2017-05-17,2028,2033,2028,2029,12078,0.0
2017-05-18,2028,2038,2028,2029,2533,0.0
2017-05-19,2033,2033,2028,2029,14999,0.0
2017-05-22,2028,2033,2028,2029,4987,0.0
2017-05-23,2033,2044,2028,2029,8392,0.0
2017-05-24,2028,2033,2023,2029,13043,0.0
2017-05-25,2033,2033,2013,2019,41919,-0.004928536224741209
2017-05-26,2018,2023,2003,2003,15804,-0.007924715205547272
2017-05-29,2018,2018,2003,2003,5215,0.0
2017-05-30,2018,2033,2018,2019,27759,0.007988017973040495
2017-05-31,2033,2033,2023,2024,3988,0.0024764735017335227
2017-06-01,2018,2023,2013,2014,3173,-0.004940711462450564
2017-06-02,2013,2013,2013,2014,310,0.0
2017-06-05,2008,2033,1998,2019,21567,0.0024826216484608032
2017-06-07,2013,2013,2008,2014,15022,-0.0024764735017335227
2017-06-08,2013,2018,1998,2014,5827,0.0
2017-06-09,2003,2013,1998,2014,1296,0.0
2017-06-12,2008,2013,1998,2014,11516,0.0
2017-06-13,2013,2013,2013,2014,1080,0.0
