code,open,high,low,close,volume,change
004360,2651.98859005705,2715.9046454767727,2599.2868785656074,2650.521597392013,985816.8671556643,1.6346051509436434e-06
004370,9216.943765281174,9379.543602281989,9042.844335778322,9214.743276283618,264042.3455582722,0.0006253622479870668
004415,1246.5851670741647,1273.3308883455584,1222.842705786471,1243.844335778321,1344633.7229013855,-0.00012144728100437804
004565,6028.974735126324,6268.228198859006,5831.275468622657,6008.80684596577,3761200.2958435207,0.0018374295401839455
004700,4822.440912795436,4923.182559087205,4721.727791361043,4830.986145069274,50832.775061124696,0.0016434180124738878
004710,3109.834555827221,3176.4132029339853,3037.2151589242053,3107.9828850855747,297261.45884270576,0.00019534787802338673
004770,14584.156479217603,14901.886715566423,14257.742461287693,14575.79054604727,197556.054604727,0.0008391513113816642
004920,1710.2542787286063,1764.676446617767,1656.432762836186,1709.4099429502853,1303439.6927465363,0.0007195157085148177
005030,24804.080684596578,25477.752241238795,24192.547677261613,24917.685411572944,290057.00896495517,0.0017732560720504647
005070,4871.772616136919,4968.712306438468,4767.326813365933,4871.165444172779,414986.9837000815,0.0008868131527009041
005160,2574.2233088834555,2669.708231458843,2497.681336593317,2584.440912795436,326351.03504482476,0.002273878484439958
005190,6521.719641401793,6714.60065199674,6373.956805215974,6501.841890790546,1296430.9812550938,0.0013336112311813013
005300,2735.4612876935616,2824.3374083129584,2659.58924205379,2732.4686226568865,2592640.683781581,0.0008111702243874157
005420,750.0953545232273,777.0293398533007,726.5900570497148,1251.9535452322739,1542141.9201303993,-0.0008690361992513339
005430,7566.642216788916,7722.583537082314,7404.286878565607,7556.911165444173,310406.43276283616,0.0011640922251004594
005440,7665.244498777506,7819.40912795436,7514.824775876121,7655.460472697637,292314.11165444175,0.00037671770497978916
005450,2129.7457212713934,2178.5810920945396,2077.506927465363,2129.9372453137735,228793.80929095353,0.001480371802046962
005500,7466.658516707416,7592.017114914425,7318.76935615322,7454.396903015485,161946.18337408314,-0.0003217221365011117
005750,2147.947025264874,2230.047269763651,2066.268133659332,2179.493072534637,1078324.707416463,-0.0006048527381484472
005810,16320.880195599022,16744.588427057864,15930.309698451507,16313.251833740831,635854.652811736,0.0021507227216785267
005860,8901.279543602283,9016.77261613692,8781.678891605541,8900.855745721272,46297.603096984516,0.0006681303441503716
005950,102067.23716381418,103205.54197229014,101025.99837000815,102112.63243683781,353279.01548492257,-7.265197757539716e-05
005960,2685.960065199674,2763.4221678891604,2595.6862265688674,2832.2192339038306,358514.3145884271,7.145744659135526e-05
005965,842.8989405052974,862.2298288508557,824.1499592502038,850.3349633251834,953100.4066829666,0.000994417545741792
006220,16557.64955175224,16817.352893235533,16291.59739201304,16529.555827220865,64068.44335778321,-0.001106360736890788
006340,12339.434392828036,12575.104319478403,12102.035044824775,12324.59087204564,1901219.8027709862,0.0003622158669555248
006360,22945.31377343113,23258.149959250204,22621.434392828036,22940.668296658518,75303.91361043195,-8.322534789096701e-05
006405,22285.9902200489,22602.746536267317,21936.748166259167,22236.75631621842,2283617.67400163,4.558303941407957e-05
006800,16857.97881010595,17163.28443357783,16526.76446617767,16835.892420537897,910101.032599837,0.0002952882262193568
006880,31689.20130399348,32223.757131214345,31137.815810920947,31660.268948655255,14351.285248573757,-0.0001171564442554336
006910,18773.471882640588,19068.215158924206,18434.311328443357,18772.208638956807,65940.13447432763,0.00014612195285693976
006980,29128.85085574572,29257.416462917685,28950.77424612877,29110.105949470253,1548.7742461287694,-0.00019674204386194407
007690,245482.47758761205,248766.91116544418,242114.50692746535,245535.0448247759,175792.02200488996,0.00023534317878010907
008110,158639.11980440098,161333.49633251835,155760.065199674,158786.71556642218,13271.918500407499,0.000795524631657514
008260,12918.696006519967,13120.953545232274,12700.211898940504,12904.335778321109,37956.42705786471,-9.848275416404821e-05
008350,2714.079054604727,2745.366748166259,2676.642216788916,2712.2208638956804,1008603.5623471882,-0.00012098854411121512
008355,4826.462917685411,4952.591687041565,4732.318663406683,4819.282803585982,1241980.630806846,0.0006195246242563246
008420,56377.18011409943,56880.15484922576,55777.50611246944,56399.877750611246,3523.1181744091277,0.0006435001125404105
008500,7915.505297473513,8011.132844335778,7779.107579462103,7900.60717196414,19946.05378973105,-0.00021181592849130193
008700,3891.868785656072,3950.0203748981253,3829.8182559087204,3883.0619396903016,349097.5126324368,-0.0010290458102401802
008730,6994.58435207824,7121.202118989405,6851.124694376528,6991.540342298288,169232.88753056235,0.0004856315639177304
008870,3958.991035044825,4066.2281988590057,3860.987775061125,3960.0969845150776,291228.77750611247,0.0009628587483426279
009140,31772.208638956807,32145.395273023634,31424.286878565606,31796.41401792991,449080.6813365933,-0.00023744357424696738
009190,3466.5876120619396,3561.5933170334147,3346.9079054604726,3787.5908720456396,240112.74490627547,-0.0007058459317075613
009200,167741.90057049715,170058.52567237164,165393.29584352078,168060.2412387938,350003.2950285249,0.0008653199106389601
009240,3076.096169519152,3156.401792991035,3006.515892420538,3070.8190709046453,333686.6666666667,0.00033810999496610653
009415,5760.219234746639,5943.460186142709,5582.235780765253,9562.15511892451,705564.7311271975,0.00014407129420171901
009520,108068.2151589242,110157.04971475143,105842.78728606357,108007.17196414017,11310.946210268949,0.0005904912653680312
009540,16253.9934800326,16587.693561532193,15906.927465362673,16308.272208638957,326057.0700896495,0.0005899990921196242
009730,5079.690301548492,5189.388753056235,4987.673186634067,5070.941320293398,349259.79706601467,0.0004918499923015377
009770,2085.1466992665037,2143.952730236349,2029.8492257538712,2078.5289323553384,2450033.9747351264,0.000281954199449206
009835,29163.0097799511,29612.0032599837,28724.645476772617,29166.116544417277,600903.6992665037,0.0012315597072487204
010040,182910.83944580276,185378.56560717197,180160.391198044,182836.26731866342,64444.314588427056,-4.623440656519602e-06
010120,5926.713121434393,6029.4115729421355,5820.931540342298,5998.390383048085,1184380.8296658518,0.00020527102813162543
010145,1243.3724531377343,1266.5452322738386,1219.4947025264873,1246.5256723716382,3113318.054604727,0.0006670408125836249
010400,18426.369193154034,18829.062754686227,18006.79706601467,18425.138549307252,696275.2583537082,0.0021878126874974465
010420,5925.521597392013,6054.246128769356,5792.220863895681,5912.465362673187,267737.33088834555,5.840511601530665e-05
010470,6633.109209453953,6760.122249388753,6497.143439282803,6632.033414832926,155473.29258353708,0.0006763998288335368
010600,6114.967400162999,6201.283618581907,6014.661776691117,6108.887530562347,125701.50611246943,-5.535790204295283e-05
010780,1196.7701711491443,1227.0472697636512,1169.3341483292584,1191.9779951100245,3330780.816625917,0.0006307130803825673
010820,2541.649551752241,2645.048899755501,2456.323553382233,2540.6136919315404,1874908.3602281988,0.002219692554013848
010955,2940.443357783211,3040.1426242868783,2854.126324368378,2963.1475142624286,1325999.1035044824,0.0004834631467234895
011320,10479.675631621842,10802.546862265688,10198.820700896496,10848.875305623473,276644.2184189079,-0.0005404900196193057
011390,33544.49877750611,33835.08557457213,33037.32681336594,33532.43683781581,3513.330073349633,-6.0317524370879724e-05
011420,6224.497962510188,6359.4621026894865,6078.740016299918,6215.430317848411,579351.5957620211,0.0007357959277563793
011500,1610.59902200489,1661.8092909535453,1555.721271393643,2359.906275468623,358595.890790546,0.0006163194050963492
011790,43452.00488997555,44290.943765281176,42542.07905460473,43772.30643846781,1251496.1817440912,0.00013275538132441307
011930,42524.28687856561,43065.40342298288,41947.71801140995,42515.484922575386,248859.39282803587,7.425093436342195e-05
012205,15027.497147514263,15412.792991035045,14675.664221678891,15261.063569682152,102130.93561532193,0.0012485687589856244
012320,171300.97799511004,174227.30236348818,168479.54360228198,171384.0260798696,62045.07986960065,0.0012183034267664134
012510,1199.816265060241,1260.367469879518,1143.948795180723,1419.3975903614457,2462539.6054216865,-0.00785850699549251
012700,15705.233903830482,15894.59902200489,15438.116544417278,15685.493072534637,14952.542787286064,-0.0003590640855802571
012790,2981.1735941320294,3045.4604726976363,2917.681336593317,2977.0863895680523,2413669.116544417,0.0010935456692904451
012800,8377.966585167074,8465.101874490627,8273.027709861452,8377.306438467807,52303.49062754686,8.885822728825219e-05
012860,459680.521597392,467181.33659331704,452559.902200489,460051.3447432763,146350.30562347188,0.0014782693241720915
013890,9601.568867155664,9776.890790546047,9421.136919315404,9595.933170334149,155011.97636511817,-0.0006888556945607296
014160,1281.3651181744092,1327.9869600651996,1240.035044824776,1277.9339853300733,918109.271393643,0.00021980546136994163
014190,619.5762021189894,636.5827220863896,605.2991035044824,618.1295843520783,10090504.051344743,-1.0489129688790511e-05
014440,3547.326813365933,3613.227383863081,3488.39445802771,3547.599837000815,284740.0945395273,0.0007133540562299936
014570,9257.090464547677,9402.273838630806,9090.676446617766,9251.377343113285,61767.46780766096,0.0002958126960199453
014820,4883.324368378158,4991.6568867155665,4789.2420537897315,4883.631621841891,275047.15810920944,0.00039930859935098374
014825,2315.038304808476,2357.6748166259167,2274.073349633252,2312.650366748166,330257.1662591687,0.0004216850333084673
014910,27234.270578647105,27624.979625101874,26741.19804400978,27213.406682966586,29977.809290953544,9.410431311328345e-05
014990,7751.809290953545,7970.057049714751,7537.697636511817,7753.039934800326,481889.4555827221,0.0021390730634713276
