code,open,high,low,close,volume,abs_change,sq_abs_change,sq_abs_change100000
08537M,13725.188508064517,14048.348790322581,13427.650201612903,13761.67439516129,3833.641129032258,0.022326336981808328,0.0004984653230252622,49.846532302526214
085620,4689.099429502852,4749.641401792991,4621.145069274654,4687.591687041565,257103.5476772616,0.014288013095232907,0.00020414731820954705,20.414731820954703
085660,17249.18500407498,17659.413202933985,16856.927465362674,17246.699266503667,986426.1246943765,0.021935867815248443,0.0004811822968080525,48.11822968080525
085670,2488.39119804401,2557.5468622656886,2420.1817440912796,2490.431132844336,393969.7457212714,0.026208217320402717,0.000686870655113457,68.6870655113457
085810,3425.281988590057,3498.521597392013,3360.431947840261,3423.4889975550122,312954.95843520784,0.019511885050727693,0.0003807136582328108,38.07136582328108
085910,4403.060309698451,4451.817440912795,4346.552567237164,4402.7261613691935,30796.26161369193,0.00953394758306018,9.089615651653903e-05,9.089615651653903
086040,8715.273023634882,8990.929095354522,8458.37000814996,8693.683781581092,554928.195599022,0.026050282851288128,0.0006786172366321163,67.86172366321163
086060,5633.227383863081,5793.2925835370825,5488.088834555827,5623.948655256724,490446.37571312144,0.024680795014980345,0.0006091416425714787,60.91416425714787
086250,2784.9894050529747,2885.917685411573,2679.903830480848,2963.5729421352894,523639.39934800327,0.027810691395377788,0.0007734345558889402,77.34345558889402
086280,149693.15403422984,152107.4164629177,147456.64221678892,149746.94376528118,127727.31540342298,0.01609500299715514,0.00025904912147843296,25.904912147843298
086390,13475.297473512632,13796.79706601467,13129.282803585982,13451.581092094539,551749.6682966586,0.02584700686110399,0.0006680677636779566,66.80677636779566
086450,14486.184189079055,14754.096984515078,14221.663406682967,14813.97881010595,44129.16055419723,0.01754596721246593,0.0003078609654209294,30.78609654209294
086520,17851.427057864712,18257.94947025265,17421.268948655255,17825.532192339037,674805.8312958435,0.02520888642782311,0.0006354879549308842,63.54879549308841
086670,7069.062754686227,7262.514262428688,6891.120619396903,7066.992665036675,278305.0,0.024073138973221466,0.0005795160200240343,57.951602002403426
086790,36027.26161369193,36503.17848410758,35566.01466992665,36037.041564792176,1159462.9543602283,0.01548867475815474,0.0002398990457638998,23.98990457638998
086820,33540.222984562606,34649.31389365352,32536.96397941681,33464.7512864494,231838.33619210977,0.03213583785642178,0.0010327120747342313,103.27120747342313
086830,754.5393939393939,782.8727272727273,731.0424242424242,821.2242424242424,2164806.696969697,0.03371004421799492,0.0011363670811791729,113.63670811791728
086890,8086.911980440098,8275.927465362673,7879.290138549307,8072.21434392828,223030.8793806031,0.02238357907679574,0.0005010246122871681,50.10246122871681
086900,388460.837000815,395899.9698451508,380834.85493072536,388000.31703341485,84708.22982885086,0.025030401864262874,0.0006265210174864943,62.652101748649436
086960,16661.70334148329,16895.411572942136,16373.496332518338,16627.21271393643,64257.23308883455,0.015364989600661358,0.00023608290542843167,23.608290542843168
086980,4728.0032599837,4807.167889160554,4645.061124694376,4720.167074164629,508757.0268948655,0.018533980869367927,0.0003435084468660963,34.350844686609626
087010,21539.151589242054,22065.674001629992,20921.563977180114,21520.161369193152,216835.80277098613,0.026757758591289083,0.0007159776448297047,71.59776448297048
087220,605.2247386759582,626.9982578397213,588.6550522648083,679.8989547038327,3263411.905923345,0.025799294763907812,0.0006656036103150011,66.56036103150011
087260,3707.111228813559,3823.6843220338983,3616.4427966101694,3704.5582627118642,1982420.2394067796,0.027547310354155644,0.0007588543077481708,75.88543077481708
087600,9718.679706601468,9926.519967400163,9496.238793806031,9694.625101874492,47378.35452322738,0.020021148547451028,0.0004008463891591004,40.08463891591004
087730,51542.47106764466,53360.69845150774,49875.37245313774,53061.51589242054,369385.9168704157,0.027966466486453245,0.0007821232477379125,78.21232477379125
088130,13331.409942950286,13570.431947840261,13073.700081499592,13307.734311328444,133038.64303178483,0.01823717131995939,0.0003325944177535493,33.25944177535493
088290,3779.8288508557457,3938.7326813365935,3616.18989405053,3799.7351263243686,478948.3675631622,0.03307455005240798,0.0010939258611692409,109.3925861169241
088350,4718.012224938875,4776.3365933170335,4660.851670741647,4715.205378973105,2574235.5916870413,0.014720752816260762,0.00021670056347744917,21.670056347744918
088390,9769.19315403423,9998.696821515892,9536.305623471882,10410.821515892421,119193.08068459657,0.0213493397706271,0.00045579430864167996,45.579430864167996
088790,4789.796251018745,4875.277098614507,4702.2860635696825,4789.718826405868,158082.87123064385,0.015323836541441637,0.00023481996634882197,23.481996634882197
088800,7475.101874490628,7697.60391198044,7270.134474327629,7482.42053789731,1212751.3325183373,0.026301854467968042,0.0006917875484541704,69.17875484541705
088910,3949.2991035044824,4008.920130399348,3890.162999185004,3946.0513447432763,263246.7424612877,0.013521164264311025,0.00018282188306248149,18.28218830624815
089010,9097.863080684596,9333.296658516707,8857.922575387123,9092.929095354522,287929.7579462103,0.0237520733070251,0.0005641609863822942,56.416098638229414
089030,14229.739201303993,14533.113284433577,13909.16870415648,14218.614506927466,271353.6707416463,0.021845962056425517,0.0004772460581707834,47.72460581707834
