code,mean_close,mean_changes,mean_chagesratio,mean_open,mean_high,mean_low,mean_volume,mean_amount,mean_marcap,mean_stocks,mean_rank
005950,13259.967346938776,223.5591836734694,1.744416326530612,13263.820408163265,13473.959183673467,13016.779591836736,227094.36,2839485525.853061,209505365635.5755,15885866.49387755,714.0914285714285
005960,10498.748957464551,206.46371976647205,1.9111426188490408,10524.962468723936,10735.33778148457,10275.321100917432,79124.25604670559,925207921.5412844,200213405720.5588,19277467.900750622,758.1025854879066
005965,20791.11759799833,640.6588824020017,2.8877147623019184,20845.996663886574,21599.58298582152,20146.37197664721,14800.179316096748,405883851.2093411,4915322881.651376,235513.25104253544,2281.698915763136
005980,4865.844133099825,216.56567425569176,3.63569176882662,4848.628721541156,5072.511383537653,4665.9877408056045,2727406.330998249,3967664810.735552,129001674998.50262,65849463.43082312,1100.6532399299474
005990,21366.7387687188,330.47420965058234,1.490457570715474,21396.49750415973,21724.67554076539,21023.96838602329,58438.68219633943,1651181342.0981698,278148850781.0149,13116004.91846922,710.1331114808652
006040,281557.9591836735,3721.224489795919,1.3748163265306124,281581.63265306124,285411.8367346939,276880.4081632653,4056.320816326531,1096863794.060408,960116966703.2653,3426858.259591837,212.7583673469388
006050,1905.1510204081635,62.86122448979592,3.1155020408163265,1908.3714285714289,1971.6571428571428,1850.6897959183675,3138789.365714285,7424800019.465306,65791536095.93061,34576052.52326531,1579.9085714285711
006060,8684.008163265305,179.33061224489796,2.091175510204082,8683.469387755102,8862.163265306122,8487.395918367347,551779.3689795919,4815320373.378776,480399331591.83673,55320000.0,358.8595918367347
006090,11949.697959183672,196.4244897959184,1.6955918367346938,11966.697959183672,12150.795918367348,11739.138775510204,105469.4718367347,1172618398.7306125,112598884998.2204,9422739.0,1145.174693877551
006110,4193.538775510204,97.29795918367348,2.041069387755102,4193.604081632653,4307.959183673469,4090.7591836734696,208358.332244898,1424584114.7510204,46128926530.61224,11000000.0,1819.909387755102
006120,51437.43739565944,856.5525876460767,1.7252170283806345,51489.02337228714,52332.09515859767,50649.74958263773,227621.57512520868,12525161512.479132,1063398240092.4458,19864645.02337229,237.5358931552588
006125,26187.092731829573,500.2088554720133,1.6819632414369257,26250.852130325813,26776.023391812865,25669.3567251462,41803.3007518797,1637548815.3550544,52592900468.04511,1928762.067669173,1753.1361737677528
006140,6862.09387755102,74.9795918367347,1.181477551020408,6857.265306122449,6942.714285714285,6757.828571428571,35285.31265306123,234293537.477551,75560306122.44897,11420408.163265308,1453.1714285714286
006200,833.9355102040817,12.166530612244898,1.4797714285714283,834.2277551020408,849.6318367346939,819.3836734693878,552299.7820408164,531557997.95836735,39030797099.31102,46803136.0,1917.221224489796
